"year","colony","nest_number","species","n_days_incubation","incubation_success","n_days_nestling","nestling_success","clutch","brood","fledged","clutch_type","young_lost","real_success","real_failure","start_date","end_date","notes"
1993,hidden,376,greg,155,0,,,3,,,2,,0,1,,,""
1993,hidden,348,greg,84,1,21,1,2,2,2,2,,1,0,2-Feb,,""
1993,hidden,362,greg,25,1,21,1,3,3,2,2,1,1,0,27-Jan,,""
1993,hidden,363,greg,85,1,21,1,2,2,1,2,1,1,0,2-Feb,,""
1993,hidden,351,greg,21,1,8,,3,3,,2,,,1,14-Feb,,""
1993,hidden,364,greg,11,1,18,,3,3,,2,,,1,4-Feb,,""
1993,hidden,353,greg,5,1,21,1,3,3,2,2,1,1,0,29-Jan,,""
1993,hidden,365,greg,25,1,21,1,2,2,1,2,1,1,0,27-Jan,,""
1993,hidden,355,greg,8,1,21,1,3,3,1,2,2,1,0,1-Feb,,""
1993,hidden,366,greg,85,1,21,1,3,3,1,2,2,1,0,2-Feb,,""
1993,hidden,347,greg,25,0,,,3,,,2,,0,1,,,""
1993,hidden,367,greg,85,1,21,1,3,3,1,2,2,1,0,2-Feb,,""
1993,hidden,398,greg,21,0,,,2,,,2,,0,1,,,""
1993,hidden,384,greg,18,1,10,,3,3,,2,2,,1,12-Feb,,""
1993,hidden,361,greg,85,1,21,1,3,3,2,2,1,1,0,2-Feb,,""
1993,hidden,369,greg,5,1,21,1,2,2,2,2,,1,0,29-Jan,,""
1993,hidden,352,greg,5,1,21,1,3,3,2,2,1,1,0,31-Jan,,""
1993,hidden,380,greg,18,1,11,,3,3,,2,,,1,11-Feb,,""
1993,hidden,356,greg,155,1,14.5,,3,3,,2,1,,1,9-Feb,,""
1993,hidden,349,greg,4,1,21,1,3,2,2,2,,1,0,29-Jan,,""
1993,hidden,360,greg,2,1,21,1,3,3,2,2,1,1,0,27-Jan,,""
1993,hidden,350,greg,12,1,16,0,3,2,,2,,,1,6-Feb,,""
1993,hidden,417,greg,6,1,,,1,,,2,,,1,,,""
1993,hidden,379,greg,85,1,15.5,,3,3,,2,1,,1,2-Feb,,""
1993,hidden,415,greg,6,1,,,3,,,2,,,1,,,""
1993,hidden,378,greg,155,1,14.5,,3,3,,2,1,,1,8-Feb,,""
1993,hidden,377,greg,26,1,3,,3,,,1,,,1,19-Feb,,""
1993,hidden,399,greg,23,1,1,,3,,,1,,,1,21-Feb,,""
1993,hidden,400,greg,24,1,,,1,,,1,,,1,26-Feb,,""
1993,hidden,381,greg,28,1,1,,3,,,1,,,1,21-Feb,,""
1993,hidden,358,greg,28,1,3,,3,3,,1,,,1,Feb20,,""
1993,hidden,382,greg,155,1,14.5,,2,2,,1,,,1,9-Feb,,""
1993,hidden,385,greg,26,1,3,,3,3,,1,,,1,19-Feb,,""
1993,hidden,368,greg,26,1,2,,2,2,,1,,,1,21-Feb,,""
1993,hidden,397,greg,21,1,3,,3,3,,1,,,1,20-Feb,,""
1993,hidden,401,greg,,,12,1,,,2,,1,1,0,20-Jan,,""
1993,hidden,411,greg,,,11,,,,,,,,1,7-Feb,,""
1993,hidden,346,greg,,,17,1,3,1,1,,0,1,0,20-Jan,,""
1993,hidden,396,greg,,,21,1,,,1,,2,1,0,,,""
1993,hidden,383,greg,,,16,1,,,2,,1,1,0,19-Jan,,""
1993,hidden,357,greg,,,21,1,3,3,2,,1,1,0,24-Jan,,""
1993,hidden,403,greg,,,17,,,,,,1,,1,,,""
1993,hidden,402,greg,,,12,1,,,3,,,1,0,20-Jan,,""
1993,hidden,359,greg,,,16,1,,,2,,1,1,0,19-Jan,,""
1993,hidden,354,greg,,,15,1,,,2,,2,1,0,18-Jan,,""
1993,hidden,416,greg,0,,,,3,,,2,,0,1,,,""
1993,hidden,370,greg,25,1,21,1,3,3,2,2,1,1,0,24-Jan-94,,""
1993,hidden,376,greg,155,0,,,3,,,2,,0,1,,,""
1993,hidden,348,greg,84,1,21,1,2,2,2,2,,1,0,2-Feb-94,,""
1993,mud_canal_south,601,bcnh,85,0,,,3,,,2,,0,1,,,""
1993,mud_canal_south,582a,bcnh,105,0,,,3,,,2,,0,1,,,""
1993,mud_canal_south,657,bcnh,105,1,8,0,3,,,2,,0,1,17-Mar,,""
1993,mud_canal_south,597,bcnh,85,0,,,2,,,2,,0,1,,,""
1993,mud_canal_south,578,greg,11,,21,1,3,2,1,2,1,1,0,6-Mar,,""
1993,mud_canal_south,593,greg,85,1,14.5,0,2,2,,2,2,0,1,3-Mar,,""
1993,mud_canal_south,587,greg,25,0,,,1,,,2,,0,1,,,""
1993,mud_canal_south,579,greg,85,0,,,2,,,2,,0,1,,,""
1993,mud_canal_south,594,greg,18,1,3.5,0,2,1,,2,1,0,1,13-Mar,,""
1993,mud_canal_south,606,greg,155,1,21,1,3,2,1,2,1,1,0,9-Mar,,""
1993,mud_canal_south,586,greg,25,0,,,3,,,2,,0,1,,,""
1993,mud_canal_south,592,greg,19,1,21,1,2,2,2,2,,1,0,13-Mar,,""
1993,mud_canal_south,589,greg,225,0,,,2,,,2,,0,1,,,""
1993,mud_canal_south,600,greg,165,1,21,1,3,3,2,2,1,1,0,10-Mar,,""
1993,mud_canal_south,582,greg,25,0,,,2,,,2,,0,1,,,""
1993,mud_canal_south,583,greg,85,1,21,1,3,2,2,2,,1,0,3-Mar,,""
1993,mud_canal_south,608,greg,1,1,21,1,2,1,1,2,,1,0,23-Feb,,""
1993,mud_canal_south,603,greg,155,1,21,1,3,2,2,2,,1,0,9-Mar,,""
1993,mud_canal_south,588,greg,225,0,,,2,,,2,,0,1,,,""
1993,mud_canal_south,584,greg,1,1,21,1,3,3,2,2,1,1,0,23-Feb,,""
1993,mud_canal_south,604,greg,155,1,21,1,2,2,2,2,,1,0,9-Mar,,""
1993,mud_canal_south,591,greg,10,1,12.5,0,3,1,,2,1,0,1,4-Mar,,""
1993,mud_canal_south,595,greg,25,1,21,0,2,2,,2,2,0,1,25-Feb,,""
1993,mud_canal_south,586a,greg,7,1,,,2,,,2,,,1,,,""
1993,mud_canal_south,581,greg,85,0,,,3,,,2,,0,1,,,""
1993,mud_canal_south,880,greg,95,1,4.5,,2,2,,2,,,1,9-Apr,,""
1993,mud_canal_south,609,greg,295,1,17,,3,2,,1,,,1,20-Mar,,""
1993,mud_canal_south,781,greg,235,1,3.5,,2,2,,1,,,1,5-Apr,,""
1993,mud_canal_south,585,greg,225,1,21,1,3,3,2,1,1,1,0,17-Mar,,""
1993,mud_canal_south,605,greg,225,1,21,1,2,2,2,1,,1,0,16-Mar,,""
1993,mud_canal_south,607,greg,225,1,16,,2,1,,1,,,1,16-Mar,,""
1993,mud_canal_south,658,greg,,,14,0,3,1,,,1,0,1,6-Mar,,""
1993,mud_canal_south,590,greg,,,21,1,,,2,,1,1,0,22-Feb,,""
1993,mud_canal_south,602,greg,,,21,1,,,1,,2,1,0,22-Feb,,""
1993,mud_canal_south,580,greg,,,15,1,,,2,,,1,0,16-Feb,,""
1993,mud_canal_south,596,greg,,,21,1,,,1,,2,1,0,22-Feb,,""
1993,mud_canal_south,883,smhe,13,1,,,3,,,2,,,1,,,""
1993,mud_canal_south,882,smhe,13,1,,,3,,,2,,,1,,,""
1993,mud_canal_south,601a,smhe,105,1,,,3,,,2,,,1,,,""
1993,mud_canal_south,582b,smhe,7,1,,,4,,,1,,,1,,,""
1993,mud_canal_south,881,smhe,13,1,,,3,,,1,,,1,24-Apr,,""
1993,mud_canal_south,898,trhe,7,1,,,3,,,2,,,1,,,""
1993,tamiami_east,455,greg,25,0,,,2,,,2,,0,1,,,""
1993,tamiami_east,435,greg,2,1,21,1,4,3,2,2,1,1,0,20-Feb,,""
1993,tamiami_east,659,greg,15,1,3,,3,3,,2,1,,1,22-Mar,,""
1993,tamiami_east,444,greg,135,0,,,2,,,2,,0,1,,,"Lost three eggs within one week"
1993,tamiami_east,448,greg,1,1,21,1,3,3,2,2,1,1,0,19-Feb,,""
1993,tamiami_east,443,greg,75,1,21,1,3,2,2,2,,1,0,26-Feb,,""
1993,tamiami_east,621,greg,25,1,21,1,3,3,1,2,2,1,0,26-Feb,,""
1993,tamiami_east,453,greg,4,1,21,1,3,3,2,2,1,1,0,23-Feb,,""
1993,tamiami_east,449,greg,5,1,21,1,3,3,1,2,2,1,0,23-Feb,,"on day 5 of obs 1e left."
1993,tamiami_east,447,greg,5,1,21,1,3,2,1,2,1,1,0,23-Feb,,"On first visit 10 days old"
1993,tamiami_east,427,greg,25,0,,,3,,,2,,0,1,,,"On first visit 10+ old."
1993,tamiami_east,442,greg,25,0,,,2,,,2,,0,1,,,""
1993,tamiami_east,424,greg,25,0,,,3,,,2,,0,1,,,"1p on last visist"
1993,tamiami_east,705,greg,35,1,12.5,0,3,2,,2,2,0,1,,,"On first visit less than 5 days old."
1993,tamiami_east,428,greg,9,1,21,1,2,2,2,2,,1,0,27-Feb,,""
1993,tamiami_east,421,greg,75,0,,,4,,,2,,0,1,,,""
1993,tamiami_east,438,greg,25,0,,,2,,,2,,0,1,,,"On first visit 5-7 days old."
1993,tamiami_east,452,greg,25,1,21,1,3,2,2,2,,1,0,21-Feb,,"On first visit 14+ days old."
1993,tamiami_east,431,greg,25,0,,,3,,,2,,0,1,,,""
1993,tamiami_east,440,greg,4,1,21,1,3,2,1,2,1,1,0,23-Feb,,"No age estimate"
1993,tamiami_east,434,greg,25,0,,,2,,,2,,0,1,,,"First visit 14+ days old."
1993,tamiami_east,446,greg,135,0,,,2,,,2,,0,1,26-Feb,,""
1993,tamiami_east,451,greg,25,1,1,0,3,1,,2,1,0,1,21-Feb,,""
1993,tamiami_east,618,greg,1,1,21,1,3,3,2,2,1,1,0,24-Feb,,""
1993,tamiami_east,420,greg,25,0,,,3,,,2,,0,1,,,"First visit 14+ days old"
1993,tamiami_east,705a,greg,3,0,,,2,,,2,,0,1,,,""
1993,tamiami_east,755,greg,10,1,21,1,3,3,2,2,1,1,0,22-Mar,,"first visit 10 days old"
1993,tamiami_east,735,greg,35,0,,,2,,,2,,0,1,,,""
1993,tamiami_east,425,greg,5,1,2,0,3,,,2,,0,1,23-Feb,,""
1993,tamiami_east,739,greg,19,1,21,1,3,3,3,2,,1,0,31-Mar,,""
1993,tamiami_east,614,greg,25,1,21,1,3,3,3,2,,1,0,26-Feb,,""
1993,tamiami_east,746,greg,35,1,21,1,2,2,2,2,,1,0,16-Mar,,"1e in water on first visit"
1993,tamiami_east,756,greg,1,1,21,1,2,2,2,2,,1,0,12-Mar,,""
1993,tamiami_east,619,greg,1,1,21,1,3,3,1,2,2,1,0,24-Feb,,""
1993,tamiami_east,766,greg,25,1,21,1,2,1,1,1,,1,0,6-Apr,,"First visit 1e in water, second visit 1c dead + egg shell in nest"
1993,tamiami_east,721,greg,22,1,21,1,3,3,3,1,,1,0,5-Apr,,""
1993,tamiami_east,726,greg,22,1,7.5,0,3,1,,1,1,0,1,3-Apr,,""
1993,tamiami_east,771,greg,10,0,,,3,,,1,,0,1,,,""
1993,tamiami_east,761,greg,22,1,14,1,3,3,2,1,1,1,0,31-Mar,,""
1993,tamiami_east,737,greg,22,1,21,1,3,3,3,1,,1,0,5-Apr,,""
1993,tamiami_east,422,greg,,,11,1,3,2,2,,,1,0,8-Feb,,""
1993,tamiami_east,432,greg,,,13.5,0,,,,,3,0,1,,,""
1993,tamiami_east,703,greg,,,21,1,,,1,,,1,0,,,""
1993,tamiami_east,458,greg,,,21,1,3,3,2,,1,1,0,18-Feb,,""
1993,tamiami_east,423,greg,,,11,1,,,2,,,1,0,7-Feb,,""
1993,tamiami_east,439,greg,,,6,1,,,1,,,1,0,4-Feb,,""
1993,tamiami_east,700,greg,,,14,1,,,2,,,1,0,,,"no age estimate on first visit"
1993,tamiami_east,615,greg,,,18,1,,,2,,1,1,0,20-Feb,,""
1993,tamiami_east,457,greg,,,2.5,0,,,0,,2,0,1,8-Feb,,"First visit walking, no age estimate"
1993,tamiami_east,433,greg,,,6,1,,,1,,,1,0,3-Feb,,"First visit no age estimate"
1993,tamiami_east,617,greg,,,21,1,3,3,2,,1,1,0,22-Feb,,""
1993,tamiami_east,430,greg,,,6,1,,,2,,,1,0,3-Feb,,"First visit no age estimate"
1993,tamiami_east,730,greg,,,14,1,,,2,,,1,0,5-Mar,,"First visit 2c walking"
1993,tamiami_east,456,greg,,,21,1,3,3,1,,2,1,0,18-Feb,,""
1993,tamiami_east,764,greg,,,21,1,2,1,1,,,1,0,,,""
1993,tamiami_east,620,greg,,,21,1,,,1,,,1,0,,,""
1993,tamiami_east,702,greg,,,3.5,0,,,,,1,0,1,,,"Never hatched"
1993,tamiami_east,704,greg,,,21,1,,,1,,1,1,0,,,""
1993,tamiami_east,419,greg,,,11,1,,,1,,2,1,0,9-Feb,,"E's cold on 4th visit/18th day of obs."
1993,tamiami_east,748,greg,,,15,1,,,1,,1,1,0,6-Mar,,""
1993,tamiami_east,742,greg,,,13,1,,,2,,,1,0,6-Mar,,""
1993,tamiami_east,758,greg,,,11,1,,,1,,1,1,0,2-Mar,,""
1993,tamiami_east,426,greg,,,17,1,,,2,,,1,0,14-Feb,,""
1993,tamiami_east,701,greg,,,21,1,,,1,,1,1,0,,,""
1993,tamiami_east,429,greg,,,15,1,,,2,,1,1,0,12-Feb,,""
1993,tamiami_east,441,greg,,,9,1,,,2,,,1,0,6-Feb,,""
1993,tamiami_east,820a,smhe,22,1,,,4,,,1,,,1,4-May,,""
1993,tamiami_east,720,smhe,295,1,,,3,,,1,,0,1,9-Apr,,""
1993,tamiami_east,905,smhe,22,1,1,,3,,,1,,,1,4-May,,""
1993,tamiami_east,741b,smhe,13,0,,,3,,,1,,0,1,4-May,,""
1993,tamiami_east,820,smhe,15,0,,,4,,,1,,0,1,16-Apr,,""
1993,tamiami_east,823,smhe,15,0,,,4,,,1,,0,1,16-Apr,,""
1993,tamiami_east,753,smhe,35,0,,,3,,,2,,0,1,,,""
1993,tamiami_east,745,smhe,35,0,,,3,,,2,,0,1,,,""
1993,tamiami_east,753a,smhe,9,0,,,3,,,2,,0,1,,,""
1993,tamiami_east,816,smhe,22,0,,,4,,,2,,0,1,,,""
1993,tamiami_east,773,smhe,10,0,,,3,,,2,,0,1,,,""
1993,tamiami_east,762,smhe,35,0,,,1,,,2,,0,1,,,""
1993,tamiami_east,822,smhe,15,0,,,3,,,2,,0,1,,,""
1993,tamiami_east,759a,smhe,4,0,,,3,,,2,,0,1,,,""
1993,tamiami_east,741,smhe,35,0,,,3,,,2,,0,1,,,""
1993,tamiami_east,740a,smhe,13,1,,,3,,,2,,,1,,,""
1993,tamiami_east,749,smhe,35,0,,,1,,,2,,0,1,,,""
1993,tamiami_east,741a,smhe,9,0,,,2,,,2,,0,1,,,""
1993,tamiami_east,740,smhe,16,0,,,2,,,2,,0,1,,,""
1993,tamiami_east,773a,smwh,22,1,6,,3,3,,1,,,1,28-Apr,,""
1993,tamiami_east,745a,smwh,195,1,3.5,,3,2,,1,,,1,2-May,,""
1993,tamiami_east,762a,sneg,13,1,9,,3,3,,2,,,1,26-Apr,,""
1993,tamiami_east,750,sneg,35,0,,,4,,,2,,0,1,,,"On last visit 1c, 1e, 1p."
1993,tamiami_east,754,sneg,19,1,14,1,3,3,3,1,,1,0,5-Apr,,""
1993,tamiami_east,744,sneg,22,1,14,1,4,3,3,1,,1,0,9-Apr,,""
1993,tamiami_east,750a,sneg,19,1,9,,4,3,,1,,,1,22-Apr,,""
1993,tamiami_east,875,sneg,25,1,9,,3,3,,1,,,1,20-Apr,,""
1993,tamiami_east,821,trhe,9,1,14,1,3,3,3,2,,1,0,3-Apr,,""
1993,tamiami_east,817,trhe,22,1,14,1,3,3,3,1,,1,0,12-Apr,,""
1993,tamiami_east,767,trhe,16,1,14,1,4,3,3,1,,1,0,3-Apr,,""
1993,tamiami_east,768,trhe,22,1,14,1,3,3,3,1,,1,0,7-Apr,,""
1993,tamiami_east,725,trhe,16,1,14,1,3,2,2,1,,1,0,3-Apr,,""
1993,tamiami_east,743,trhe,16,1,14,1,4,4,3,1,1,1,0,3-Apr,,""
1993,tamiami_east,727,trhe,22,1,14,1,4,4,4,1,,1,0,5-Apr,,""
1993,tamiami_east,736,trhe,16,1,14,1,3,3,3,1,,1,0,5-Apr,,""
1993,tamiami_east,973,trhe,245,1,10,,3,3,,1,,,1,22-Apr,,""
1993,tamiami_east,769,trhe,18,1,14,1,3,3,3,1,,1,0,5-Apr,,""
1993,tamiami_east,732,trhe,19,1,14,1,3,3,3,1,,1,0,5-Apr,,""
1993,tamiami_east,723,trhe,19,1,14,1,4,4,4,1,,1,0,3-Apr,,""
1993,tamiami_east,734,trhe,22,1,14,1,4,4,4,1,,1,0,3-Apr,,""
1993,tamiami_east,819,trhe,18,1,14,1,4,3,3,1,,1,0,10-Apr,,""
1993,tamiami_east,876,trhe,165,1,14,1,3,2,1,1,1,1,0,17-Apr,,""
1993,tamiami_east,763,trhe,25,1,14,1,4,4,3,1,1,1,0,7-Apr,,""
1993,tamiami_east,738,trhe,16,1,14,1,4,4,3,1,1,1,0,3-Apr,,""
1993,tamiami_east,974,trhe,165,1,14,1,3,3,3,1,,1,0,17-Apr,,""
1993,tamiami_east,976,trhe,245,1,10,,3,3,,1,,,1,18-Apr,,""
1993,tamiami_east,818,trhe,225,1,14,1,3,3,3,1,,1,0,14-Apr,,""
1993,tamiami_east,975,trhe,165,1,14,1,4,4,3,1,1,1,0,16-Apr,,""
1993,tamiami_east,765,trhe,21,1,14,1,3,3,3,1,,1,0,5-Apr,,""
1993,tamiami_east,759,trhe,16,1,14,1,4,3,3,1,,1,0,3-Apr,,""
1993,tamiami_east,752,trhe,16,1,14,1,4,4,4,1,,1,0,3-Apr,,""
1993,tamiami_east,731,trhe,16,1,14,1,3,2,2,1,,1,0,3-Apr,,""
1993,tamiami_east,729,trhe,20,1,14,1,3,3,3,1,,1,0,5-Apr,,""
1993,tamiami_east,719,trhe,22,1,14,1,4,4,3,1,1,1,0,5-Apr,,""
1993,tamiami_east,724,trhe,22,1,14,1,3,3,3,1,,1,0,9-Apr,,""
1993,tamiami_east,972,trhe,165,1,14,1,3,3,3,1,,1,0,17-Apr,,""
1993,tamiami_east,751,trhe,22,1,14,1,4,4,3,1,1,1,0,3-Apr,,""
1993,tamiami_east,733,trhe,19,1,14,1,3,3,2,1,1,1,0,5-Apr,,""
1993,tamiami_east,770,trhe,20,1,14,1,4,4,4,1,,1,0,3-Apr,,""
1993,tamiami_east,747,trhe,22,1,14,1,3,3,3,1,,1,0,3-Apr,,""
1993,tamiami_east,824,trhe,225,1,14,1,4,4,4,1,,1,0,14-Apr,,""
1993,tamiami_east,760,trhe,22,1,14,1,3,3,3,1,,1,0,7-Apr,,""
1994,alley_north,47,bcnh,15,0,0,0,3,0,0,3,,0,1,27-Mar,,""
1994,alley_north,48,bcnh,21,1,21,1,3,,1,3,,1,0,27-Mar,,""
1994,alley_north,49,bcnh,,,,,,,,1,,,1,27-Mar,,""
1994,alley_north,54,bcnh,,,,,4,,,1,,,1,27-Mar,,""
1994,alley_north,56,bcnh,21,1,21,1,3,3,1,3,2,1,0,27-Mar,,""
1994,alley_north,178,bcnh,35,0,0,0,3,,0,3,,0,1,3-Apr,,""
1994,alley_north,179,bcnh,14,1,21,1,2,2,2,3,0,1,0,3-Apr,,""
1994,alley_north,226,bcnh,27,1,21,1,3,3,1,3,2,1,0,3-Apr,,""
1994,alley_north,399,bcnh,25,1,20.5,1,3,3,2,3,1,1,0,14-Apr,,""
1994,alley_north,46,greg,21,1,6,0,3,2,0,3,2,0,1,27-Mar,,""
1994,alley_north,50,greg,21,1,21,1,3,3,2,3,1,1,0,27-Mar,,""
1994,alley_north,51,greg,35,1,21,1,3,,2,3,,1,0,27-Mar,,""
1994,alley_north,52,greg,35,1,6,0,2,2,0,3,2,0,1,27-Mar,,""
1994,alley_north,55,greg,15,1,21,1,3,3,2,3,1,1,0,27-Mar,,""
1994,alley_north,58,greg,21,1,21,1,3,3,2,3,1,1,0,27-Mar,,""
1994,alley_north,59,greg,35,1,21,1,3,,2,3,,1,0,27-Mar,,""
1994,alley_north,60,greg,15,1,21,1,3,3,3,3,0,1,0,27-Mar,,""
1994,alley_north,63,greg,23,1,21,1,3,3,2,2,1,1,0,27-Mar,,""
1994,alley_north,64,greg,35,1,21,1,1,1,1,3,0,1,0,27-Mar,,""
1994,alley_north,65,greg,35,1,21,1,2,1,1,3,,1,0,27-Mar,,""
1994,alley_north,66,greg,18,1,18,,3,3,,2,,,1,27-Mar,,""
1994,alley_north,67,greg,95,,0,0,3,,0,3,,0,1,27-Mar,,""
1994,alley_north,68,greg,21,1,21,1,2,2,2,3,0,1,0,27-Mar,,""
1994,alley_north,70,greg,35,1,21,1,2,2,2,3,0,1,0,27-Mar,,""
1994,alley_north,71,greg,26,1,21,1,3,,2,1,,1,0,27-Mar,,""
1994,alley_north,225,greg,25,1,21,1,3,3,2,1,1,1,0,3-Apr,,""
1994,alley_north,257,greg,,,,,,,,,,,1,3-Apr,,""
1994,alley_north,258,greg,,,,,,,,,,,1,3-Apr,,""
1994,alley_north,260,greg,155,0,0,0,3,0,0,1,,0,1,14-Apr,,""
1994,alley_north,261,greg,3,1,21,1,3,3,2,3,1,1,0,14-Apr,,""
1994,alley_north,359,greg,,,,,,,,,,,1,14-Apr,,""
1994,alley_north,291,greg,215,1,20.5,1,3,3,2,3,1,1,0,14-Apr,,""
1994,alley_north,292,greg,0,1,21,1,,,1,3,,1,0,14-Apr,,""
1994,alley_north,294,greg,3,1,21,1,3,3,2,3,1,1,0,14-Apr,,""
1994,alley_north,271,lbhe,215,1,14,1,3,3,1,3,2,1,0,14-Apr,,""
1994,alley_north,273,lbhe,215,1,14,1,3,3,2,3,1,1,0,14-Apr,,""
1994,alley_north,177,smhe,20,0,0,0,3,,0,3,,0,1,3-Apr,,""
1994,alley_north,272,smhe,9,0,0,0,3,0,0,3,,0,1,14-Apr,,""
1994,alley_north,288,smhe,215,,0,0,3,0,0,3,,0,1,14-Apr,,""
1994,alley_north,363,smhe,155,0,0,0,3,0,0,3,,0,1,14-Apr,,""
1994,alley_north,364,smhe,21,1,14,1,3,1,1,3,0,1,0,14-Apr,,""
1994,alley_north,366,smhe,21,,,,3,,0,3,,0,1,14-Apr,,""
1994,alley_north,368,smhe,95,0,,,3,,0,3,,0,1,14-Apr,,""
1994,alley_north,362,sneg,21,1,14,1,3,3,1,3,2,1,0,14-Apr,,""
1994,alley_north,259,trhe,155,1,14,1,3,3,2,3,1,1,0,14-Apr,,""
1994,alley_north,262,trhe,155,1,14,1,3,3,3,3,0,1,0,14-Apr,,""
1994,alley_north,263,trhe,155,1,14,1,3,3,2,3,1,1,0,14-Apr,,""
1994,alley_north,264,trhe,19,1,14,1,3,3,3,1,0,1,0,14-Apr,,""
1994,alley_north,265,trhe,9,1,14,1,4,4,2,3,2,1,0,14-Apr,,""
1994,alley_north,266,trhe,155,1,14,1,3,3,2,3,1,1,0,14-Apr,,""
1994,alley_north,267,trhe,18,1,14,1,3,3,2,2,1,1,0,14-Apr,,""
1994,alley_north,268,trhe,155,1,14,1,3,3,2,3,1,1,0,14-Apr,,""
1994,alley_north,269,trhe,155,1,14,1,3,3,2,3,1,1,0,14-Apr,,""
1994,alley_north,270,trhe,19,1,14,1,3,3,3,1,0,1,0,14-Apr,,""
1994,alley_north,274,trhe,155,0,0,0,3,0,0,3,,0,1,14-Apr,,""
1994,alley_north,275,trhe,155,1,14,1,3,3,2,3,1,1,0,14-Apr,,""
1994,alley_north,276,trhe,19,1,14,1,3,3,2,2,1,1,0,14-Apr,,""
1994,alley_north,277,trhe,3,1,14,1,3,3,2,3,1,1,0,14-Apr,,""
1994,alley_north,278,trhe,9,1,14,1,3,3,3,3,0,1,0,14-Apr,,""
1994,alley_north,279,trhe,155,1,14,1,4,4,2,3,2,1,0,14-Apr,,""
1994,alley_north,280,trhe,3,1,12.5,0,4,4,0,3,4,0,1,14-Apr,,""
1994,alley_north,281,trhe,9,1,14,1,3,3,3,3,0,1,0,14-Apr,,""
1994,alley_north,282,trhe,19,1,14,1,3,3,3,1,0,1,0,14-Apr,,""
1994,alley_north,283,trhe,9,1,14,1,3,,2,3,,1,0,14-Apr,,""
1994,alley_north,284,trhe,9,1,14,1,3,2,2,3,0,1,0,14-Apr,,""
1994,alley_north,285,trhe,3,1,14,1,3,,2,3,,1,0,14-Apr,,""
1994,alley_north,286,trhe,155,1,14,1,5,5,2,3,3,1,0,14-Apr,,""
1994,alley_north,287,trhe,155,1,14,1,3,3,3,3,0,1,0,14-Apr,,""
1994,alley_north,289,trhe,155,1,14,1,3,,2,3,,1,0,14-Apr,,""
1994,alley_north,290,trhe,215,1,14,1,3,3,3,3,0,1,0,14-Apr,,""
1994,alley_north,293,trhe,155,1,14,1,3,3,3,3,0,1,0,14-Apr,,""
1994,alley_north,295,trhe,155,1,14,1,3,,2,3,,1,0,14-Apr,,""
1994,alley_north,296,trhe,155,1,14,1,3,3,3,3,0,1,0,14-Apr,,""
1994,alley_north,297,trhe,155,1,14,1,2,2,2,3,0,1,0,14-Apr,,""
1994,alley_north,298,trhe,19,1,14,1,3,3,3,1,0,1,0,14-Apr,,""
1994,alley_north,299,trhe,155,1,14,1,3,1,1,3,0,1,0,14-Apr,,""
1994,alley_north,300,trhe,215,1,14,1,3,3,3,3,0,1,0,14-Apr,,""
1994,alley_north,360,trhe,,,,,4,,,,,,1,14-Apr,,""
1994,alley_north,365,trhe,6,1,14,1,2,2,2,2,0,1,0,14-Apr,,""
1994,alley_north,367,trhe,21,1,14,1,3,3,2,3,1,1,0,14-Apr,,""
1994,big_pond,378,smhe,,,,,,,,3,,,1,21-Apr,,""
1994,big_pond,40B,smhe,21,1,14,1,4,,,1,,1,0,18-Apr,,""
1994,big_pond,43B,smhe,6,0,0,0,3,0,0,3,,0,1,18-Apr,,""
1994,big_pond,170B,smhe,22,1,11,,3,3,,1,,,1,27-Apr,,""
1994,big_pond,152B,smhe,22,1,14,1,3,3,2,1,1,1,0,8-Apr,,""
1994,big_pond,159B,smhe,22,1,14,1,3,1,1,1,0,1,0,8-Apr,,""
1994,big_pond,222B,smhe,22,1,5,,3,2,,1,,,1,15-Apr,,""
1994,big_pond,36,trhe,155,1,14,1,4,4,4,3,0,1,0,27-Mar,,""
1994,big_pond,37,trhe,22,1,14,1,3,3,3,3,0,1,0,27-Mar,,""
1994,big_pond,38,trhe,3,0,0,0,,0,0,3,,0,1,27-Mar,,""
1994,big_pond,39,trhe,22,1,14,1,3,,1,3,,1,0,27-Mar,,""
1994,big_pond,40,trhe,155,0,0,0,3,0,0,3,,0,1,27-Mar,,""
1994,big_pond,41,trhe,22,1,14,1,3,3,3,3,0,1,0,27-Mar,,""
1994,big_pond,42,trhe,22,1,14,1,3,3,3,3,0,1,0,27-Mar,,""
1994,big_pond,43,trhe,9,0,0,0,4,0,0,3,,0,1,27-Mar,,""
1994,big_pond,44,trhe,22,1,14,1,3,3,3,3,0,1,0,27-Mar,,""
1994,big_pond,45,trhe,22,1,14,1,3,3,3,3,0,1,0,27-Mar,,""
1994,big_pond,145,trhe,19,1,3,0,3,,0,2,,0,1,2-Apr,,""
1994,big_pond,146,trhe,19,1,14,1,3,3,2,2,1,0,1,2-Apr,,""
1994,big_pond,147,trhe,22,1,14,1,2,2,2,3,0,1,0,2-Apr,,""
1994,big_pond,148,trhe,19,1,9.5,0,3,3,0,2,3,0,1,2-Apr,,""
1994,big_pond,149,trhe,22,1,14,1,3,3,2,3,1,1,0,2-Apr,,""
1994,big_pond,150,trhe,19,1,14,1,3,3,2,1,1,1,0,2-Apr,,""
1994,big_pond,151,trhe,19,1,14,1,3,3,3,2,0,1,0,2-Apr,,""
