"year","colony","nest","feather_id","hg","culmen","tarsus","mass","date","nest_feather_id","colony_year","unique_feather_id","clutch","brood","nestlings14days","fledged","datqal_1_good","mindepth_20","maxdepth_20","reclength_20","recrange_20","avg_crfish_20","avg_shrimp_20","avg_totbiomass_20","nbgages","nbpsus","notes"
2004,false_l67,,,5.5,,,,,FL67426,FalseL67_2004,2004_FalseL67_FL67426,,,,,,,,,,,,,,,
2004,hidden,,,2.5,,,,,H4002,Hidden_2004,2004_Hidden_H4002,,,,,,,,,2.440606061,,,,,,
2004,hidden,,,1.7,,,,,h4004,Hidden_2004,2004_Hidden_h4004,,,,,,,,,2.440606061,,,,,,
2004,hidden,,,1.8,,,,,h4008,Hidden_2004,2004_Hidden_h4008,,,,,,,,,2.440606061,,,,,,
2004,hidden,,,2.5,,,,,h4011,Hidden_2004,2004_Hidden_h4011,,,,,,,,,2.440606061,,,,,,
2004,hidden,,,1.7,,,,,H4017,Hidden_2004,2004_Hidden_H4017,,,,,,,,,2.440606061,,,,,,
2004,hidden,,,2.5,,,,,H4018,Hidden_2004,2004_Hidden_H4018,,,,,,,,,2.440606061,,,,,,
2004,hidden,,,3.8,,,,,H4019,Hidden_2004,2004_Hidden_H4019,,,,,,,,,2.440606061,,,,,,
2004,hidden,,,2.6,,,,,H4021,Hidden_2004,2004_Hidden_H4021,,,,,,,,,2.440606061,,,,,,
2004,hidden,,,1.9,,,,,H4044,Hidden_2004,2004_Hidden_H4044,,,,,,,,,2.440606061,,,,,,
2004,hidden,,,2,,,,,H4045,Hidden_2004,2004_Hidden_H4045,,,,,,,,,2.440606061,,,,,,
2004,hidden,,,3.1,,,,,H4051,Hidden_2004,2004_Hidden_H4051,,,,,,,,,2.440606061,,,,,,
2004,tamiami_west,,,8.2,,,,,TW1,TamWest_2004,2004_TamWest_TW1,,,,,,,,,1.93675,,,,,,
2004,tamiami_west,,,6.2,,,,,TW2,TamWest_2004,2004_TamWest_TW2,,,,,,,,,1.93675,,,,,,
2004,tamiami_west,,,5.2,,,,,TW3,TamWest_2004,2004_TamWest_TW3,,,,,,,,,1.93675,,,,,,
2004,tamiami_west,,,4,,,,,TW4,TamWest_2004,2004_TamWest_TW4,,,,,,,,,1.93675,,,,,,
2004,tamiami_west,,,8.3,,,,,TW5,TamWest_2004,2004_TamWest_TW5,,,,,,,,,1.93675,,,,,,
2005,alley_north,,,8.7,,,,,GREG 1-2005,AlleyNorth_2005,2005_AlleyNorth_GREG 1-2005,,,,,,,,,1.640322581,,,,,,
2005,alley_north,,,1.6,,,,,GREG 2-2005,AlleyNorth_2005,2005_AlleyNorth_GREG 2-2005,,,,,,,,,1.640322581,,,,,,
2005,alley_north,,,4.4,,,,,GREG 3-2005,AlleyNorth_2005,2005_AlleyNorth_GREG 3-2005,,,,,,,,,1.640322581,,,,,,
2005,alley_north,,,6,,,,,GREG 4-2005,AlleyNorth_2005,2005_AlleyNorth_GREG 4-2005,,,,,,,,,1.640322581,,,,,,
2005,alley_north,,,1.3,,,,,GREG 43-2005,AlleyNorth_2005,2005_AlleyNorth_GREG 43-2005,,,,,,,,,1.640322581,,,,,,
2005,alley_north,,,2.2,,,,,GREG 5-2005,AlleyNorth_2005,2005_AlleyNorth_GREG 5-2005,,,,,,,,,1.640322581,,,,,,
2005,alley_north,,,4.9,,,,,GREG 6-2005,AlleyNorth_2005,2005_AlleyNorth_GREG 6-2005,,,,,,,,,1.640322581,,,,,,
2005,alley_north,,,1.9,,,,,GREG 7-2005,AlleyNorth_2005,2005_AlleyNorth_GREG 7-2005,,,,,,,,,1.640322581,,,,,,
2005,cypress_city,,,7.9,,,,,GREG 10-2005,CypressCity_2005,2005_CypressCity_GREG 10-2005,,,,,,,,,1.675185185,,,,,,
2005,cypress_city,,,2.4,,,,,GREG 11-2005,CypressCity_2005,2005_CypressCity_GREG 11-2005,,,,,,,,,1.675185185,,,,,,
2005,cypress_city,,,1.5,,,,,GREG 12-2005,CypressCity_2005,2005_CypressCity_GREG 12-2005,,,,,,,,,1.675185185,,,,,,
2005,cypress_city,,,2.7,,,,,GREG 13-2005,CypressCity_2005,2005_CypressCity_GREG 13-2005,,,,,,,,,1.675185185,,,,,,
2005,cypress_city,,,2.6,,,,,GREG 14-2005,CypressCity_2005,2005_CypressCity_GREG 14-2005,,,,,,,,,1.675185185,,,,,,
2005,cypress_city,,,2.7,,,,,GREG 15-2005,CypressCity_2005,2005_CypressCity_GREG 15-2005,,,,,,,,,1.675185185,,,,,,
2005,cypress_city,,,3.2,,,,,GREG 16-2005,CypressCity_2005,2005_CypressCity_GREG 16-2005,,,,,,,,,1.675185185,,,,,,
2005,cypress_city,,,2.3,,,,,GREG 17-2005,CypressCity_2005,2005_CypressCity_GREG 17-2005,,,,,,,,,1.675185185,,,,,,
2005,cypress_city,,,3.1,,,,,GREG 18-2005,CypressCity_2005,2005_CypressCity_GREG 18-2005,,,,,,,,,1.675185185,,,,,,
2005,cypress_city,,,3,,,,,GREG 19-2005,CypressCity_2005,2005_CypressCity_GREG 19-2005,,,,,,,,,1.675185185,,,,,,
2005,cypress_city,,,2,,,,,GREG 8-2005,CypressCity_2005,2005_CypressCity_GREG 8-2005,,,,,,,,,1.675185185,,,,,,
2005,cypress_city,,,4.5,,,,,GREG 9-2005,CypressCity_2005,2005_CypressCity_GREG 9-2005,,,,,,,,,1.675185185,,,,,,
2005,vacation,,,3.5,,,,,GREG 20-2005,Vacation_2005,2005_Vacation_GREG 20-2005,,,,,,,,,1.138333333,,,,,,
2005,vacation,,,12,,,,,GREG 21-2005,Vacation_2005,2005_Vacation_GREG 21-2005,,,,,,,,,1.138333333,,,,,,
2005,vacation,,,16,,,,,GREG 22-2005,Vacation_2005,2005_Vacation_GREG 22-2005,,,,,,,,,1.138333333,,,,,,
2005,vacation,,,16,,,,,GREG 23-2005,Vacation_2005,2005_Vacation_GREG 23-2005,,,,,,,,,1.138333333,,,,,,
2005,vacation,,,13,,,,,GREG 24-2005,Vacation_2005,2005_Vacation_GREG 24-2005,,,,,,,,,1.138333333,,,,,,
2005,vacation,,,14,,,,,GREG 25-2005,Vacation_2005,2005_Vacation_GREG 25-2005,,,,,,,,,1.138333333,,,,,,
2005,vacation,,,11,,,,,GREG 26-2005,Vacation_2005,2005_Vacation_GREG 26-2005,,,,,,,,,1.138333333,,,,,,
2005,vacation,,,14,,,,,GREG 27-2005,Vacation_2005,2005_Vacation_GREG 27-2005,,,,,,,,,1.138333333,,,,,,
2005,vacation,,,9.4,,,,,GREG 28-2005,Vacation_2005,2005_Vacation_GREG 28-2005,,,,,,,,,1.138333333,,,,,,
2005,vacation,,,14,,,,,GREG 29-2005,Vacation_2005,2005_Vacation_GREG 29-2005,,,,,,,,,1.138333333,,,,,,
2005,vacation,,,4.9,,,,,GREG 30-2005,Vacation_2005,2005_Vacation_GREG 30-2005,,,,,,,,,1.138333333,,,,,,
2005,vulture,,,3.5,,,,,GREG 31-2005,Vulture_2005,2005_Vulture_GREG 31-2005,,,,,,,,,1.425238095,,,,,,
2005,vulture,,,3.8,,,,,GREG 32-2005,Vulture_2005,2005_Vulture_GREG 32-2005,,,,,,,,,1.425238095,,,,,,
2005,vulture,,,3.4,,,,,GREG 33-2005,Vulture_2005,2005_Vulture_GREG 33-2005,,,,,,,,,1.425238095,,,,,,
2005,vulture,,,8,,,,,GREG 34-2005,Vulture_2005,2005_Vulture_GREG 34-2005,,,,,,,,,1.425238095,,,,,,
2005,vulture,,,2.7,,,,,GREG 35-2005,Vulture_2005,2005_Vulture_GREG 35-2005,,,,,,,,,1.425238095,,,,,,
2005,vulture,,,6,,,,,GREG 36-2005,Vulture_2005,2005_Vulture_GREG 36-2005,,,,,,,,,1.425238095,,,,,,
2005,vulture,,,5.8,,,,,GREG 37-2005,Vulture_2005,2005_Vulture_GREG 37-2005,,,,,,,,,1.425238095,,,,,,
2005,vulture,,,4.8,,,,,GREG 38-2005,Vulture_2005,2005_Vulture_GREG 38-2005,,,,,,,,,1.425238095,,,,,,
2005,vulture,,,4.3,,,,,GREG 39-2005,Vulture_2005,2005_Vulture_GREG 39-2005,,,,,,,,,1.425238095,,,,,,
2005,vulture,,,4.6,,,,,GREG 40-2005,Vulture_2005,2005_Vulture_GREG 40-2005,,,,,,,,,1.425238095,,,,,,
2005,yonteau,,,7.8,,,,,GREG 41-2005,Yonteau_2005,2005_Yonteau_GREG 41-2005,,,,,,,,,1.257692308,,,,,,
2005,yonteau,,,8.5,,,,,GREG 42-2005,Yonteau_2005,2005_Yonteau_GREG 42-2005,,,,,,,,,1.257692308,,,,,,
2006,heron_alley,,,1.2,76,,840,,none,3BMud_2006,2006_3BMud_none,,,,,,,,,2.275142857,,,,35,22,
2006,heron_alley,,,1.7,81,,1910,,none,3BMud_2006,2006_3BMud_none,,,,,,,,,2.275142857,,,,35,22,
2006,heron_alley,,,2.7,83,,630,,none,3BMud_2006,2006_3BMud_none,,,,,,,,,2.275142857,,,,35,22,
2006,heron_alley,,,2.7,66,,630,,none,3BMud_2006,2006_3BMud_none,,,,,,,,,2.275142857,,,,35,22,
2006,heron_alley,,,2.9,73,,640,,none,3BMud_2006,2006_3BMud_none,,,,,,,,,2.275142857,,,,35,22,
2006,heron_alley,,,2.9,67,,690,,none,3BMud_2006,2006_3BMud_none,,,,,,,,,2.275142857,,,,35,22,
2006,heron_alley,,,3.6,92,,1630,,none,3BMud_2006,2006_3BMud_none,,,,,,,,,2.275142857,,,,35,22,
2006,heron_alley,,,5,57,,620,,none,3BMud_2006,2006_3BMud_none,,,,,,,,,2.275142857,,,,35,22,
2006,heron_alley,,,5.6,90,,1330,,none,3BMud_2006,2006_3BMud_none,,,,,,,,,2.275142857,,,,35,22,
2006,heron_alley,,,5.8,85,,2140,,none,3BMud_2006,2006_3BMud_none,,,,,,,,,2.275142857,,,,35,22,
2006,alley_north,,,9.7,77,,1320,,5,AlleyNorth_2006,2006_AlleyNorth_5,,,,,,7.767096774,9.954193548,124.1290323,2.187096774,0.685777101,1.2520316,8.509536733,31,22,
2006,alley_north,,,8.5,76,,950,,19,AlleyNorth_2006,2006_AlleyNorth_19,3,3,,3,1,7.767096774,9.954193548,124.1290323,2.187096774,0.685777101,1.2520316,8.509536733,31,22,
2006,alley_north,,,6,72,,700,,20,AlleyNorth_2006,2006_AlleyNorth_20,2,2,,2,1,7.767096774,9.954193548,124.1290323,2.187096774,0.685777101,1.2520316,8.509536733,31,22,
2006,alley_north,,,5.9,70,,750,,28,AlleyNorth_2006,2006_AlleyNorth_28,3,3,,3,1,7.767096774,9.954193548,124.1290323,2.187096774,0.685777101,1.2520316,8.509536733,31,22,
2006,alley_north,,,9.1,77,,860,,67,AlleyNorth_2006,2006_AlleyNorth_67,,,,,,7.767096774,9.954193548,124.1290323,2.187096774,0.685777101,1.2520316,8.509536733,31,22,
2006,alley_north,,,8,71,,765,,68,AlleyNorth_2006,2006_AlleyNorth_68,3,3,,3,1,7.767096774,9.954193548,124.1290323,2.187096774,0.685777101,1.2520316,8.509536733,31,22,
2006,alley_north,,,7.7,74,,720,,80,AlleyNorth_2006,2006_AlleyNorth_80,,,,3,,7.767096774,9.954193548,124.1290323,2.187096774,0.685777101,1.2520316,8.509536733,31,22,
2006,alley_north,,,8.2,74,,830,,86,AlleyNorth_2006,2006_AlleyNorth_86,2,2,,2,1,7.767096774,9.954193548,124.1290323,2.187096774,0.685777101,1.2520316,8.509536733,31,22,
2006,alley_north,,,3.9,64,,630,,90,AlleyNorth_2006,2006_AlleyNorth_90,2,2,,2,1,7.767096774,9.954193548,124.1290323,2.187096774,0.685777101,1.2520316,8.509536733,31,22,
2006,alley_north,,,7.2,67,,650,,544,AlleyNorth_2006,2006_AlleyNorth_544,,,,,,7.767096774,9.954193548,124.1290323,2.187096774,0.685777101,1.2520316,8.509536733,31,22,
2006,henry,,,10,87,,880,,901,Henry_2006,2006_Henry_901,,1,,1,1,5.235625,7.7528125,112.40625,2.5171875,11.02127842,1.268127381,18.3700167,32,19,
2006,henry,,,2.5,78,,730,,903,Henry_2006,2006_Henry_903,,,,,,5.235625,7.7528125,112.40625,2.5171875,11.02127842,1.268127381,18.3700167,32,19,
2006,henry,,,4.6,72,,710,,904,Henry_2006,2006_Henry_904,3,3,,,1,5.235625,7.7528125,112.40625,2.5171875,11.02127842,1.268127381,18.3700167,32,19,
2006,henry,,,3,72,,785,,905,Henry_2006,2006_Henry_905,,,,,,5.235625,7.7528125,112.40625,2.5171875,11.02127842,1.268127381,18.3700167,32,19,
2006,henry,,,3.5,70,,650,,906,Henry_2006,2006_Henry_906,3,3,,2,1,5.235625,7.7528125,112.40625,2.5171875,11.02127842,1.268127381,18.3700167,32,19,
2006,henry,,,2.9,79,,820,,915,Henry_2006,2006_Henry_915,3,3,,2,1,5.235625,7.7528125,112.40625,2.5171875,11.02127842,1.268127381,18.3700167,32,19,
2006,henry,,,2.6,76,,735,,918,Henry_2006,2006_Henry_918,3,2,,1,1,5.235625,7.7528125,112.40625,2.5171875,11.02127842,1.268127381,18.3700167,32,19,
2006,henry,,,2.4,89,,920,,920,Henry_2006,2006_Henry_920,3,2,,2,1,5.235625,7.7528125,112.40625,2.5171875,11.02127842,1.268127381,18.3700167,32,19,
2006,henry,,,3.3,86,,820,,none,Henry_2006,2006_Henry_none,,,,,,5.235625,7.7528125,112.40625,2.5171875,11.02127842,1.268127381,18.3700167,32,19,
2006,henry,,,3.5,75,,730,,none,Henry_2006,2006_Henry_none,,,,,,5.235625,7.7528125,112.40625,2.5171875,11.02127842,1.268127381,18.3700167,32,19,
2006,tamiami_west,,,3.1,91,,1050,,none,TamWest_2006,2006_TamWest_none,,,,,,,,,2.338292683,,,,17,21,
2006,tamiami_west,,,3.6,70,,780,,none,TamWest_2006,2006_TamWest_none,,,,,,,,,2.338292683,,,,17,21,
2006,tamiami_west,,,4.8,79,,910,,none,TamWest_2006,2006_TamWest_none,,,,,,,,,2.338292683,,,,17,21,
2006,tamiami_west,,,4.8,99,,1290,,none,TamWest_2006,2006_TamWest_none,,,,,,,,,2.338292683,,,,17,21,
2006,tamiami_west,,,5.7,85,,1000,,none,TamWest_2006,2006_TamWest_none,,,,,,,,,2.338292683,,,,17,21,
2006,tamiami_west,,,6.4,83,,910,,none,TamWest_2006,2006_TamWest_none,,,,,,,,,2.338292683,,,,17,21,
2006,tamiami_west,,,7.6,97,,1085,,none,TamWest_2006,2006_TamWest_none,,,,,,,,,2.338292683,,,,17,21,
2006,tamiami_west,,,10,87,,900,,none,TamWest_2006,2006_TamWest_none,,,,,,,,,2.338292683,,,,17,21,
2006,tamiami_west,,,13,77,,780,,none,TamWest_2006,2006_TamWest_none,,,,,,,,,2.338292683,,,,17,21,
2006,tamiami_west,,,,90,,1060,,none,TamWest_2006,2006_TamWest_none,,,,,,,,,2.338292683,,,,17,21,
2006,vacation,,,4.2,69,,665,,484,Vacation_2006,2006_Vacation_484,3,3,,0,1,5.57,7.489333333,127.7666667,1.919333333,1.123413485,1.523000165,8.196060642,30,33,
2006,vacation,,,4.6,83,,765,,487,Vacation_2006,2006_Vacation_487,2,2,,0,1,5.57,7.489333333,127.7666667,1.919333333,1.123413485,1.523000165,8.196060642,30,33,
2006,vacation,,,5.7,68,,720,,291,Vacation_2006,2006_Vacation_291,3,3,,0,1,5.57,7.489333333,127.7666667,1.919333333,1.123413485,1.523000165,8.196060642,30,33,
2006,vacation,,,6.1,79,,885,,296,Vacation_2006,2006_Vacation_296,2,2,,0,1,5.57,7.489333333,127.7666667,1.919333333,1.123413485,1.523000165,8.196060642,30,33,
2006,vacation,,,6.6,86,,850,,302,Vacation_2006,2006_Vacation_302,3,3,,0,1,5.57,7.489333333,127.7666667,1.919333333,1.123413485,1.523000165,8.196060642,30,33,
2006,vacation,,,6.8,70,,700,,405,Vacation_2006,2006_Vacation_405,2,2,,0,1,5.57,7.489333333,127.7666667,1.919333333,1.123413485,1.523000165,8.196060642,30,33,
2006,vacation,,,7.9,89,,940,,284,Vacation_2006,2006_Vacation_284,3,3,,0,1,5.57,7.489333333,127.7666667,1.919333333,1.123413485,1.523000165,8.196060642,30,33,
2006,vacation,,,11,84,,760,,290,Vacation_2006,2006_Vacation_290,3,2,,0,1,5.57,7.489333333,127.7666667,1.919333333,1.123413485,1.523000165,8.196060642,30,33,
2006,vacation,,,13,87,,910,,303,Vacation_2006,2006_Vacation_303,3,3,,0,1,5.57,7.489333333,127.7666667,1.919333333,1.123413485,1.523000165,8.196060642,30,33,
2006,vulture,,,8.6,73,,675,,50,Vulture_2006,2006_Vulture_50,2,2,,2,1,6.170952381,8.176666667,125.1904762,2.005714286,0.993142985,1.421931504,7.027057577,21,22,
2006,vulture,,,5.1,79,,810,,93,Vulture_2006,2006_Vulture_93,2,2,,2,1,6.170952381,8.176666667,125.1904762,2.005714286,0.993142985,1.421931504,7.027057577,21,22,
2006,vulture,,,16,83,,970,,106,Vulture_2006,2006_Vulture_106,3,3,,3,1,6.170952381,8.176666667,125.1904762,2.005714286,0.993142985,1.421931504,7.027057577,21,22,
2006,vulture,,,15,87,,830,,325,Vulture_2006,2006_Vulture_325,3,3,,3,1,6.170952381,8.176666667,125.1904762,2.005714286,0.993142985,1.421931504,7.027057577,21,22,
2006,vulture,,,5.5,78,,650,,326,Vulture_2006,2006_Vulture_326,2,2,,2,1,6.170952381,8.176666667,125.1904762,2.005714286,0.993142985,1.421931504,7.027057577,21,22,
2006,vulture,,,8.9,86,,830,,327,Vulture_2006,2006_Vulture_327,2,2,,2,1,6.170952381,8.176666667,125.1904762,2.005714286,0.993142985,1.421931504,7.027057577,21,22,
2006,vulture,,,3.2,81,,790,,330,Vulture_2006,2006_Vulture_330,2,2,,2,1,6.170952381,8.176666667,125.1904762,2.005714286,0.993142985,1.421931504,7.027057577,21,22,
2006,vulture,,,8.6,76,,790,,335,Vulture_2006,2006_Vulture_335,3,3,,3,1,6.170952381,8.176666667,125.1904762,2.005714286,0.993142985,1.421931504,7.027057577,21,22,
2006,vulture,,,5.6,79,,840,,none,Vulture_2006,2006_Vulture_none,,,,,,6.170952381,8.176666667,125.1904762,2.005714286,0.993142985,1.421931504,7.027057577,21,22,
2006,vulture,,,7.9,81,,930,,none,Vulture_2006,2006_Vulture_none,,,,,,6.170952381,8.176666667,125.1904762,2.005714286,0.993142985,1.421931504,7.027057577,21,22,
2007,aerie,,,5.9,60,,635,,17,Aerie_2007,2007_Aerie_17,,,,,,,,,1.545555556,,,,23,31,
2007,aerie,,,12,68,,700,,18,Aerie_2007,2007_Aerie_18,,,,,,,,,1.545555556,,,,23,31,
2007,aerie,,,8.9,72,,715,,19,Aerie_2007,2007_Aerie_19,,,,,,,,,1.545555556,,,,23,31,
2007,aerie,,,9.1,97,,875,,20,Aerie_2007,2007_Aerie_20,,,,,,,,,1.545555556,,,,23,31,
2007,aerie,,,4.4,72,,715,,21,Aerie_2007,2007_Aerie_21,,,,,,,,,1.545555556,,,,23,31,
2007,andytown_north,,,9.2,82,,755,,22,Andytown_2007,2007_Andytown_22,,,,,,,,,2.1836,,,,25,20,
2007,andytown_north,,,6.3,76,,850,,23,Andytown_2007,2007_Andytown_23,,,,,,,,,2.1836,,,,25,20,
2007,andytown_north,,,5.7,80,,800,,24,Andytown_2007,2007_Andytown_24,,,,,,,,,2.1836,,,,25,20,
2007,andytown_north,,,4.9,79,,710,,25,Andytown_2007,2007_Andytown_25,,,,,,,,,2.1836,,,,25,20,
2007,andytown_north,,,5.4,82,,800,,26,Andytown_2007,2007_Andytown_26,,,,,,,,,2.1836,,,,25,20,
2007,andytown_north,,,7.1,74,,755,,27,Andytown_2007,2007_Andytown_27,,,,,,,,,2.1836,,,,25,20,
2007,andytown_north,,,10,75,,795,,28,Andytown_2007,2007_Andytown_28,,,,,,,,,2.1836,,,,25,20,
2007,andytown_north,,,9.2,69,,870,,29,Andytown_2007,2007_Andytown_29,,,,,,,,,2.1836,,,,25,20,
2007,andytown_north,,,10,78,,835,,30,Andytown_2007,2007_Andytown_30,,,,,,,,,2.1836,,,,25,20,
2007,andytown_north,,,4.1,85,,800,,31,Andytown_2007,2007_Andytown_31,,,,,,,,,2.1836,,,,25,20,
2007,brahma,,,12,67.5,,650,,1,Brahma_2007,2007_Brahma_1,,,,,,,,,1.632195122,,,,41,32,
2007,brahma,,,11,64,,645,,2,Brahma_2007,2007_Brahma_2,,,,,,,,,1.632195122,,,,41,32,
2007,brahma,,,11,63,,600,,3,Brahma_2007,2007_Brahma_3,,,,,,,,,1.632195122,,,,41,32,
2007,brahma,,,8.9,68,,550,,4,Brahma_2007,2007_Brahma_4,,,,,,,,,1.632195122,,,,41,32,
2007,brahma,,,7.6,74,,850,,5,Brahma_2007,2007_Brahma_5,,,,,,,,,1.632195122,,,,41,32,
2007,cypress_city,,,4.1,,,,,P34906-1,CypressCity_2007,2007_CypressCity_P34906-1,,,,,,,,,2.082592593,,,,27,22,
2007,cypress_city,,,2.8,,,,,P34906-10,CypressCity_2007,2007_CypressCity_P34906-10,,,,,,,,,2.082592593,,,,27,22,
2007,cypress_city,,,2.2,,,,,P34906-2,CypressCity_2007,2007_CypressCity_P34906-2,,,,,,,,,2.082592593,,,,27,22,
2007,cypress_city,,,0.9,,,,,P34906-3,CypressCity_2007,2007_CypressCity_P34906-3,,,,,,,,,2.082592593,,,,27,22,
2007,cypress_city,,,1.3,,,,,P34906-4,CypressCity_2007,2007_CypressCity_P34906-4,,,,,,,,,2.082592593,,,,27,22,
2007,cypress_city,,,1.7,,,,,P34906-5,CypressCity_2007,2007_CypressCity_P34906-5,,,,,,,,,2.082592593,,,,27,22,
2007,cypress_city,,,2.6,,,,,P34906-6,CypressCity_2007,2007_CypressCity_P34906-6,,,,,,,,,2.082592593,,,,27,22,
2007,cypress_city,,,1.2,,,,,P34906-7,CypressCity_2007,2007_CypressCity_P34906-7,,,,,,,,,2.082592593,,,,27,22,
2007,cypress_city,,,3,,,,,P34906-8,CypressCity_2007,2007_CypressCity_P34906-8,,,,,,,,,2.082592593,,,,27,22,
2007,cypress_city,,,2.6,,,,,P34906-9,CypressCity_2007,2007_CypressCity_P34906-9,,,,,,,,,2.082592593,,,,27,22,
2007,horus,,,9.2,,,,,P34907-1,L67_2007,2007_L67_P34907-1,,,,,,,,,1.688,,,,17,25,
2007,horus,,,3.8,,,,,P34907-10,L67_2007,2007_L67_P34907-10,,,,,,,,,1.688,,,,17,25,
2007,horus,,,6.5,,,,,P34907-2,L67_2007,2007_L67_P34907-2,,,,,,,,,1.688,,,,17,25,
2007,horus,,,8,,,,,P34907-3,L67_2007,2007_L67_P34907-3,,,,,,,,,1.688,,,,17,25,
2007,horus,,,16,,,,,P34907-4,L67_2007,2007_L67_P34907-4,,,,,,,,,1.688,,,,17,25,
2007,horus,,,3.9,,,,,P34907-5,L67_2007,2007_L67_P34907-5,,,,,,,,,1.688,,,,17,25,
2007,horus,,,3.9,,,,,P34907-6,L67_2007,2007_L67_P34907-6,,,,,,,,,1.688,,,,17,25,
2007,horus,,,4.7,,,,,P34907-7,L67_2007,2007_L67_P34907-7,,,,,,,,,1.688,,,,17,25,
2007,horus,,,5.3,,,,,P34907-8,L67_2007,2007_L67_P34907-8,,,,,,,,,1.688,,,,17,25,
2007,horus,,,6.1,,,,,P34907-9,L67_2007,2007_L67_P34907-9,,,,,,,,,1.688,,,,17,25,
2007,tamiami_west,,,7.1,81,,790,,6,TamWest_2007,2007_TamWest_6,,,,,,,,,1.83804878,,,,17,17,
2007,tamiami_west,,,9.9,76,,680,,32,TamWest_2007,2007_TamWest_32,,,,,,,,,1.83804878,,,,17,17,
2007,tamiami_west,,,18,77,,850,,33,TamWest_2007,2007_TamWest_33,,,,,,,,,1.83804878,,,,17,17,
2007,tamiami_west,,,13,76,,750,,34,TamWest_2007,2007_TamWest_34,,,,,,,,,1.83804878,,,,17,17,
2007,tamiami_west,,,10,76,,710,,35,TamWest_2007,2007_TamWest_35,,,,,,,,,1.83804878,,,,17,17,
2007,tamiami_west,,,16,77,,755,,36,TamWest_2007,2007_TamWest_36,,,,,,,,,1.83804878,,,,17,17,
2007,vacation,,,15,73,,855,,7,Vacation_2007,2007_Vacation_7,,,,,,,,,1.606,,,,30,32,
2007,vacation,,,24,67,,700,,8,Vacation_2007,2007_Vacation_8,,,,,,,,,1.606,,,,30,32,
2007,vacation,,,14,88,,1180,,9,Vacation_2007,2007_Vacation_9,,,,,,,,,1.606,,,,30,32,
2007,vacation,,,8.3,80,,840,,10,Vacation_2007,2007_Vacation_10,,,,,,,,,1.606,,,,30,32,
2007,vacation,,,14,61,,595,,11,Vacation_2007,2007_Vacation_11,,,,,,,,,1.606,,,,30,32,
2007,vacation,,,10,80,,805,,12,Vacation_2007,2007_Vacation_12,,,,,,,,,1.606,,,,30,32,
2007,vacation,,,14,80,,900,,13,Vacation_2007,2007_Vacation_13,,,,,,,,,1.606,,,,30,32,
2007,vacation,,,5.7,78,,710,,14,Vacation_2007,2007_Vacation_14,,,,,,,,,1.606,,,,30,32,
2007,vacation,,,15,87,,900,,15,Vacation_2007,2007_Vacation_15,,,,,,,,,1.606,,,,30,32,
2007,vacation,,,13,72,,720,,16,Vacation_2007,2007_Vacation_16,,,,,,,,,1.606,,,,30,32,
2009,6th_bridge,,,11,,,,,P43684-10,6Bridge_2009,2009_6Bridge_P43684-10,,,,,,,,,3.029615385,,,,26,27,I know what nests were sampled but I have no means to link the nest field Id with analysis Id.
2009,6th_bridge,,,7.1,,,,,P43684-5,6Bridge_2009,2009_6Bridge_P43684-5,,,,,,,,,3.029615385,,,,26,27,I know what nests were sampled but I have no means to link the nest field Id with analysis Id.
2009,6th_bridge,,,6,,,,,P43684-6,6Bridge_2009,2009_6Bridge_P43684-6,,,,,,,,,3.029615385,,,,26,27,I know what nests were sampled but I have no means to link the nest field Id with analysis Id.
2009,6th_bridge,,,8.1,,,,,P43684-7,6Bridge_2009,2009_6Bridge_P43684-7,,,,,,,,,3.029615385,,,,26,27,I know what nests were sampled but I have no means to link the nest field Id with analysis Id.
2009,6th_bridge,,,10,,,,,P43684-8,6Bridge_2009,2009_6Bridge_P43684-8,,,,,,,,,3.029615385,,,,26,27,I know what nests were sampled but I have no means to link the nest field Id with analysis Id.
2009,6th_bridge,,,14,,,,,P43684-9,6Bridge_2009,2009_6Bridge_P43684-9,,,,,,,,,3.029615385,,,,26,27,I know what nests were sampled but I have no means to link the nest field Id with analysis Id.
2009,alley_north,,,16,,,,,P43684-1,AlleyNorth_2009,2009_AlleyNorth_P43684-1,,,,,,7.29,10.53870968,125.0967742,3.248709677,4.053884865,2.393894488,18.73472623,31,27,I know what nests were sampled but I have no means to link the nest field Id with analysis Id.
2009,alley_north,,,8.1,,,,,P43684-2,AlleyNorth_2009,2009_AlleyNorth_P43684-2,,,,,,7.29,10.53870968,125.0967742,3.248709677,4.053884865,2.393894488,18.73472623,31,27,I know what nests were sampled but I have no means to link the nest field Id with analysis Id.
2009,alley_north,,,6.6,,,,,P43684-3,AlleyNorth_2009,2009_AlleyNorth_P43684-3,,,,,,7.29,10.53870968,125.0967742,3.248709677,4.053884865,2.393894488,18.73472623,31,27,I know what nests were sampled but I have no means to link the nest field Id with analysis Id.
2009,alley_north,,,13,,,,,P43684-4,AlleyNorth_2009,2009_AlleyNorth_P43684-4,,,,,,7.29,10.53870968,125.0967742,3.248709677,4.053884865,2.393894488,18.73472623,31,27,I know what nests were sampled but I have no means to link the nest field Id with analysis Id.
2009,cypress_city,,,9.5,,,,,P43683-1,CypressCity_2009,2009_CypressCity_P43683-1,,,,,,6.821851852,9.948518519,131.2592593,3.126666667,5.589262269,2.544577793,20.13052171,27,28,I know what nests were sampled but I have no means to link the nest field Id with analysis Id.
