group_id,year,colony,latitude,longitude,wca,greg,whib,wost,gbhe,rosp,sneg,anhi,trhe,bcnh,lbhe,ycnh,glib,caeg,dcco,grhe,smhe,lawh,lada,smwh,notes,POINT_X,POINT_Y,ave_x,ave_y
544,2004, ,25.804783,-80.744433,3a,0,0,0,2,,0,1,0,0,0,,0,0,,,,,,,,565686.3499,2921627.129,525598.141,2854065.458
24,2004, ,25.768767,-80.728083,3a,0,0,0,2,,0,1,0,0,0,,0,0,,,,,,,,534601.1261,2889251.769,527285.3943,2850118.924
172,2004, ,25.777383,-80.693633,3a,0,0,0,2,,0,1,0,0,0,,0,0,,,,,,,,527856.1645,2875159.776,530712.7107,2851074.391
1364,2004, ,25.905067,-80.6792,3a,0,0,0,2,,0,1,0,0,0,,0,0,,,,,,,,532409.3499,2863940.76,532145.1916,2865228.432
987,2004, ,25.853233,-80.757417,3a,0,0,0,2,,0,2,0,0,0,,0,0,,,,,,,,522772.7835,2855445.085,524308.7696,2859438.457
1237,2004, ,25.887,-80.701833,3a,0,0,0,2,,0,2,0,0,0,,0,0,,,,,,,,521556.1815,2860818.791,529877.1329,2863154.298
795,2004, ,25.834267,-80.686717,3a,0,0,0,2,,0,2,0,0,0,,0,0,,,,,,,,516391.7407,2852401.302,531394.1882,2857356.312
1281,2004, ,25.893917,-80.667383,3a,0,0,0,2,,0,2,0,0,0,,0,0,,,,,,,,549624.6039,2861482.438,533317.4902,2863978.137
1161,2004, ,25.879133,-80.709917,3a,0,0,0,2,,0,3,0,0,0,,0,0,,,,,,,,527709.9977,2858291.312,529060.5506,2862330.804
934,2004, ,25.846133,-80.6782,3a,0,0,0,2,,0,3,0,0,0,,0,0,,,,,,,,525817.899,2853891.006,532275.0424,2858685.025
1121,2004, ,25.86895,-80.6603,3a,0,0,0,2,,0,3,0,0,0,,0,0,,,,,,,,531518.2356,2857502.525,533995.7714,2861198.543
918,2004, ,25.847017,-80.52755,3a,1,0,0,1,,0,3,0,0,0,,0,0,,,,,,,,520420.8558,2854256.299,547363.741,2858835.112
1001,2004, ,25.85085,-80.6934,3a,0,0,0,2,,0,4,0,0,0,,0,0,,,,,,,,523029.0879,2856013.968,530739.7439,2859202.873
1126,2004, ,25.875283,-80.661167,3a,0,0,0,2,,0,4,0,0,0,,0,0,,,,,,,,534421.3232,2857478.449,533968.1886,2861923.245
1462,2004, ,25.911517,-80.78975,3a,0,0,0,2,,0,5,0,0,0,,0,0,,,,,,,,528008.7627,2866224.918,521057.0968,2865901.849
82,2004, ,25.776183,-80.79635,3a,0,0,0,2,,0,6,0,0,0,,0,0,,,,,,,,524842.7905,2853744.838,520427.6962,2850897.485
1277,2004, ,25.89535,-80.662767,3a,0,0,0,2,,0,7,0,0,0,,0,0,,,,,,,,536841.5457,2861654.496,533796.2314,2864121.089
1727,2004, ,25.9508,-80.7301,3a,0,0,0,2,,0,10,0,0,0,,0,0,,,,,,,,522793.7216,2872833.205,527045.9174,2870276.27
1466,2004, ,25.9147,-80.790867,3a,0,0,0,3,,0,,0,0,0,,0,0,,,,,,,,527759.6095,2866261.267,520943.8983,2866231.701
1110,2004, ,25.86775,-80.74785,3a,0,0,0,3,,0,,0,0,0,,0,0,,,,,,,,525159.5497,2857431.706,525268.361,2861032.833
1355,2004, ,25.9016,-80.7388,3a,0,0,0,3,,0,,0,0,0,,0,0,,,,,,,,547279.8747,2863871.445,526182.3072,2864793.787
221,2004, ,25.78195,-80.688933,3a,2,0,0,1,,0,,0,0,0,,0,0,,,,,,,,575097.1907,2926829.046,531195.4353,2851530.67
12,2004, ,25.768467,-80.687733,3a,0,0,0,0,,0,,3,0,0,,0,0,,,,,,,,563737.5954,2932453.182,531312.0553,2850080.527
2433,2004, ,26.158333,-80.627167,3a,3,0,0,0,,0,,0,0,0,,0,0,,,,,,,,565394.3609,2893899.913,537262.259,2893271.857
1480,2004, ,25.916517,-80.783667,3a,0,0,0,3,,0,1,0,0,0,,0,0,,,,,,,,525444.8765,2866232.546,521677.5635,2866437.194
944,2004, ,25.846467,-80.703183,3a,0,0,0,3,,0,1,0,0,0,,0,0,,,,,,,,529205.8684,2854034.726,529749.3539,2858705.281
1269,2004, ,25.8944,-80.513783,3a,2,0,0,1,,0,1,0,0,0,,0,0,,,,,,,,534208.5062,2861586.476,548674.8864,2864067.353
2122,2004, ,26.03905,-80.6399,3a,0,0,0,3,,0,2,0,0,0,,0,0,,,,,,,,556265.6501,2933990.878,536056.6453,2880043.887
775,2004, ,25.8335,-80.657367,3a,2,0,0,1,,0,3,0,0,0,,0,0,,,,,,,,522475.7076,2851374.827,534339.0945,2857228.155
903,2004, ,25.84105,-80.523217,3a,2,0,0,1,,0,5,0,0,0,,0,0,,,,,,,,519683.4198,2853555.625,547774.7982,2858148.284
164,2004, ,25.77875,-80.701633,3a,0,0,0,3,,0,6,0,0,0,,0,0,,,,,,,,522445.1461,2876466.126,529862.8139,2851229.628
727,2004, ,25.8189,-80.671533,3a,0,0,0,3,,0,9,0,0,0,,0,0,,,,,,,,527332.4278,2851893.395,532901.2975,2855679.651
53,2004, ,25.76825,-80.821283,3a,0,0,0,1,,0,,3,0,0,,0,0,,,,,,,,531797.6648,2864210.588,517912.1605,2850040.788
2263,2004, ,26.099883,-80.79795,3a,4,0,0,0,,0,,0,0,0,,0,0,,,,,,,,559412.0269,2925474.929,520203.5882,2886760.998
1173,2004, ,25.8798,-80.725167,3a,0,0,0,4,,0,,0,0,0,,0,0,,,,,,,,520162.3929,2858279.479,527540.5653,2862375.608
1453,2004, ,25.914983,-80.773883,3a,0,0,0,4,,0,2,0,0,0,,0,0,,,,,,,,533223.6333,2866076.499,522651.7424,2866266.43
1416,2004, ,25.914683,-80.7225,3a,0,0,0,4,,0,8,0,0,0,,0,0,,,,,,,,523082.7557,2864443.444,527767.4985,2866257.895
2406,2004, ,26.134767,-80.737483,3a,0,0,0,0,,0,,0,5,0,,0,0,,,,,,,,575238.9219,2928159.003,526234.8809,2890627.655
1503,2004, ,25.916667,-80.718833,3a,5,0,0,0,,0,,0,0,0,,0,0,,,,,,,,524553.6053,2867050.35,528158.4309,2866485.486
917,2004, ,25.847167,-80.5228,3a,3,0,0,2,,0,,0,0,0,,0,0,,,,,,,,519358.5204,2854101.431,547758.8404,2858859.468
913,2004, ,25.84915,-80.519583,3a,4,0,0,1,,0,,0,0,0,,0,0,,,,,,,,516480.6825,2853433.076,548166.4216,2859036.884
1034,2004, ,25.864183,-80.663567,3a,4,0,0,1,,0,1,0,0,0,,0,0,,,,,,,,532875.7262,2855680.468,533791.9724,2860640.446
2092,2004, ,26.037717,-80.761917,3a,6,0,0,0,,0,,0,0,0,,0,0,,,,,,,,569534.0217,2917069.424,523816.543,2879832.652
854,2004, ,25.842267,-80.742017,3a,0,0,0,0,,0,,0,8,0,,0,0,,,,,,,,541327.6828,2853334.336,525859.391,2858218.734
1730,2004, ,25.953417,-80.729583,3a,8,0,0,0,,0,,0,0,0,,0,0,,,,,,,,523684.6692,2872250.057,527073.4295,2870553.043
2250,2004, ,26.0939,-80.721,3a,1,7,0,0,,0,,0,0,0,,0,0,,,,,,,,575215.8711,2923318.645,527899.5022,2886112.615
2269,2004, ,26.102917,-80.72025,3a,0,0,0,1,,0,,7,0,0,,0,0,,,,,,,,565965.8134,2925135.926,527954.0191,2887117.785
449,2004, ,25.796833,-80.69,3a,8,0,0,0,,0,,0,0,0,,0,0,,,,,,,,574187.2418,2926165.389,531077.3416,2853221.28
2273,2004, ,26.1023,-80.610517,3a,0,0,0,0,,0,,8,0,0,,0,0,,,,,,,,574025.9449,2925316.478,538960.0337,2887030.693
2422,2004, ,26.143633,-80.745683,3a,3,5,0,0,,0,,1,0,0,,0,0,,,,,,,,568388.9164,2907242.825,525226.5422,2891523.592
2213,2004, ,26.075933,-80.625,3a,0,0,0,0,,0,,0,0,9,,0,0,,,,,,,,571682.0866,2920101.26,537555.1649,2884137.885
1570,2004, ,25.9312,-80.768433,3a,0,0,0,0,,0,,10,0,0,,0,0,,,,,,,,520453.3797,2868789.41,523188.2069,2868085.201
2301,2004, ,26.117283,-80.752983,3a,0,0,0,2,,0,,0,8,0,,0,0,,,,,,,,570198.442,2928147.006,524718.8396,2888672.553
2248,2004, ,26.09255,-80.711183,3a,0,0,0,0,,0,,0,9,2,,0,0,,,,,,,,575410.6275,2923827.511,528842.2343,2885952.789
1583,2004, ,25.925583,-80.780017,3a,0,0,0,0,,0,,0,8,4,,0,0,,,,,,,,525441.1179,2868997.475,522016.6267,2867422.931
2390,2004, ,26.123083,-80.732417,3a,0,12,0,0,,0,,0,0,0,,0,0,,,,,,,,528787.8168,2874032.194,526755.5877,2889305.004
2447,2004, ,26.161333,-80.56905,3a,12,0,0,0,,0,,0,0,0,,0,0,,,,,,,,531118.1943,2852902.107,549737.1849,2896034.095
2298,2004, ,26.106117,-80.797317,3a,13,0,0,0,,0,,0,0,0,,0,0,,,,,,,,574525.5328,2928562.875,520305.3165,2887422.605
2424,2004, ,26.1691,-80.77365,3a,13,0,0,0,,0,,0,0,0,,0,0,,,,,,,,569227.1167,2896744.019,522620.0867,2894430.519
1786,2004, ,25.965633,-80.737233,3a,0,0,0,0,,0,,5,0,9,1,0,0,,,,,,,,518793.8491,2873925.434,526287.1302,2871867.91
1284,2004, ,25.892517,-80.671933,3a,16,0,0,0,,0,,0,0,0,,0,0,,,,,,,,547681.1347,2861862.86,532862.1116,2863821.949
2278,2004, ,26.109,-80.499167,3a,10,0,6,0,,0,,0,0,0,,0,0,,,,,,,,574203.7521,2926172.241,550081.8363,2887845.166
2310,2004, ,26.1185,-80.6525,3a,19,0,0,0,,0,,0,0,0,,0,0,,,,,,,,572363.619,2929244.501,534704.2581,2888905.662
1808,2004, ,25.965583,-80.820433,3a,0,0,0,0,,0,,0,2,20,,0,0,,,,,,,,533452.9471,2874995.697,517959.7701,2871868.119
1897,2004, ,25.977783,-80.804867,3a,0,0,0,0,,3,,5,0,15,,0,0,,,,,,,,535202.608,2880615.112,519528.8393,2873243.551
749,2004, ,25.825833,-80.6395,3a,8,15,0,0,,0,,0,0,0,,0,0,,,,,,,,524272.5372,2852029.498,536078.6392,2856417.588
752,2004, ,25.81835,-80.603533,3a,23,0,0,0,,0,,0,0,0,,0,0,,,,,,,,523998.4497,2852073.294,539738.5129,2855627.382
2697,2004, ,25.7584,-80.797367,3a,25,0,0,0,,0,,0,0,0,,0,0,,,,,,,,519373.2489,2861126.249,520320.3651,2848944.228
331,2004, ,25.7885,-80.85285,3a,26,0,0,0,,0,,0,0,0,,0,0,,,,,,,,549834.8168,2863725.84,514752.7086,2852270.135
2167,2004, ,26.050283,-80.6778,3a,0,26,0,0,,0,,0,0,0,,0,0,,,,,,,,571708.4809,2933793.06,532305.3799,2881307.161
2307,2004, ,26.114,-80.656667,3a,27,0,0,0,,0,,0,0,0,,0,0,,,,,,,,571097.5825,2928971.586,534145.4179,2888467.922
2291,2004, ,26.112233,-80.7456,3a,12,0,0,0,,0,,0,14,3,,0,0,,,,,,,,558478.1286,2927683.885,525514.8768,2888165.532
2291,2004, ,26.112983,-80.74455,3a,10,5,0,0,,0,,0,15,0,,0,0,,,,,,,,558290.313,2927686.795,525514.8768,2888165.532
2422,2004, ,26.14335,-80.749,3a,0,31,0,0,,0,,0,0,0,,0,0,,,,,,,,569181.2458,2905327.31,525226.5422,2891523.592
1475,2004, ,25.920017,-80.798683,3a,0,0,0,0,,2,1,0,0,30,,0,0,,,,,,,,527575.2864,2865948.914,520154.9113,2866835.257
725,2004, ,25.82,-80.678167,3a,35,0,0,0,,0,,0,0,0,,0,0,,,,,,,,531149.7659,2851545.591,532257.3274,2855789.683
1840,2004, ,25.973667,-80.7035,3a,37,0,0,0,,0,,0,0,0,,0,0,,,,,,,,523656.6609,2875727.38,529679.7231,2872801.264
2436,2004, ,26.211283,-80.66425,3a,38,0,0,0,,0,,0,0,0,,0,0,,,,,,,,565302.1073,2894039.774,533510.8958,2898975.739
2401,2004, ,26.136467,-80.782567,3a,0,15,0,0,,0,,0,19,9,,0,0,,,,,,,,528810.3656,2850606.728,521798.7858,2890747.536
3430,2004, ,25.828333,-80.6772,3a,50,0,0,0,,0,,0,0,0,,0,0,,,,,,,,573718.6952,2937624.319,532351.9857,2856712.735
1844,2004, ,25.971267,-80.701433,3a,50,0,0,1,,0,10,0,0,0,,0,0,,,,,,,,530287.059,2876381.492,529936.8249,2872500.121
1980,2004, ,26.0045,-80.81985,3a,0,56,0,0,,0,,0,0,0,,0,0,,,,,,,,530411.461,2886122.668,518028.3233,2876194.612
2389,2004, ,26.127333,-80.72405,3a,0,0,0,0,,0,,0,18,48,,0,0,,,,,,,,527226.5366,2888346.389,527585.9159,2889827.751
2092,2004, ,26.037717,-80.761917,3a,15,0,0,0,,0,,0,0,0,,0,55,,,,,,,,569534.1516,2917045.391,523816.543,2879832.652
1906,2004, ,25.983433,-80.812933,3a,0,0,0,0,,0,,0,21,64,,0,0,,,,,,,,523933.4174,2880349.603,518754.2015,2873877.381
436,2004, ,25.7977,-80.622117,3b,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,527909.1752,2858548.323,537882.3582,2853335.072
185,2004, ,25.778733,-80.561783,3b,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,529289.9347,2860544.694,543930.7725,2851228.453
415,2004, ,25.7907,-80.561767,3b,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,523684.5319,2856210.035,543933.2362,2852620.149
4,2004, ,25.763833,-80.561517,3b,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,530658.1502,2867905.62,543963.6043,2849595.227
209,2004, ,25.785333,-80.561467,3b,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,527598.9503,2862645.156,543963.7729,2851985.302
4,2004, ,25.764167,-80.561517,3b,0,0,0,0,,0,2,0,0,0,,0,0,,,,,,,,521741.8222,2890750.342,543963.6043,2849595.227
4,2004, ,25.763167,-80.561467,3b,0,0,0,0,,0,4,0,0,0,,0,0,,,,,,,,549792.2984,2857302.425,543963.6043,2849595.227
433,2004, ,25.7976,-80.58775,3b,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,527587.9446,2862638.488,541327.6828,2853334.336
607,2004, ,25.8095,-80.519333,3b,3,0,0,0,,0,,0,0,0,,0,0,,,,,,,,517754.2885,2850631.21,548181.705,2854675.439
914,2004, ,25.847833,-80.519167,3b,4,0,0,0,,0,,0,0,0,,0,0,,,,,,,,516206.1458,2853888.657,548182.8232,2858920.63
605,2004, ,25.8095,-80.527833,3b,5,0,0,0,,0,,0,0,0,,0,0,,,,,,,,517745.452,2850939.39,547329.6591,2854672.354
606,2004, ,25.8095,-80.524,3b,7,0,0,0,,0,,0,0,0,,0,0,,,,,,,,517793.9388,2850970.795,547713.8816,2854673.738
895,2004, ,25.838333,-80.532167,3b,8,0,0,0,,0,,0,0,0,,0,0,,,,,,,,523273.5177,2853814.291,546883.8588,2857863.864
3438,2004, ,25.8095,-80.530667,3b,14,0,0,0,,0,,0,0,0,,0,0,,,,,,,,572494.9339,2939178.713,547045.5772,2854671.338
2913,2004, ,26.5105,-80.303967,lox,0,0,0,0,,0,,0,0,0,,0,0,,,,,,,,560766.657,2924358.977,569354.5685,2932408.532
2888,2004, ,26.513067,-80.372117,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,573720.6673,2917701.903,562562.3578,2932657.82
3363,2004, ,26.48385,-80.36295,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,572161.2669,2925352.038,563491.8354,2929426.378
2876,2004, ,26.516983,-80.345267,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,573561.8418,2917562.545,565235.5523,2933104.909
2902,2004, ,26.509983,-80.324017,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,561994.6078,2921978.042,567389.2104,2932304.374
2840,2004, ,26.527867,-80.322417,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,519287.1793,2871969.639,567552.3281,2934351.022
2840,2004, ,26.528383,-80.321483,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,519215.3623,2871997.219,567552.3281,2934351.022
3265,2004, ,26.471667,-80.295683,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,535877.8978,2822818.536,570201.0299,2928129.521
3320,2004, ,26.475983,-80.290367,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,574788.2764,2919960.131,570751.8427,2928610.33
3260,2004, ,26.473633,-80.285433,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,530041.0215,2886877.876,571224.1198,2928335.421
2998,2004, ,26.413833,-80.285417,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,534039.0975,2888550.362,571262.5014,2921712.236
3187,2004, ,26.45295,-80.2832,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,528052.1995,2859947.64,571451.7369,2926020.501
2962,2004, ,26.399267,-80.2813,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,549578.3729,2860882.353,571654.0614,2920060.455
3002,2004, ,26.41285,-80.27665,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,525522.2725,2888128.862,572137.4387,2921608.244
2767,2004, ,26.574233,-80.2756,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,552160.6917,2871249.057,572142.1321,2939492.327
3004,2004, ,26.410067,-80.26875,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,521801.0099,2889253.592,572927.0569,2921304.461
3177,2004, ,26.457433,-80.263017,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,527478.424,2857995.587,573468.7834,2926553.785
3181,2004, ,26.451933,-80.262117,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,549585.4316,2858582.526,573626.3777,2925976.319
3181,2004, ,26.45145,-80.26205,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,549804.401,2858077.688,573626.3777,2925976.319
3140,2004, ,26.44755,-80.260983,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,573024.9622,2917236.404,573709.3698,2925561.428
3156,2004, ,26.446717,-80.245383,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,561059.2042,2891248.439,575260.509,2925339.391
3168,2004, ,26.451783,-80.240767,lox,0,0,0,0,,0,1,0,0,0,,0,0,,,,,,,,529219.1799,2854813.605,575752.1013,2926675.736
2596,2004, ,26.369033,-80.296367,lox,0,0,0,0,,0,2,0,0,0,,0,0,,,,,,,,537514.4508,2880905.838,570175.4567,2916735.095
2581,2004, ,26.36845,-80.287833,lox,0,0,0,0,,0,2,0,0,0,,0,0,,,,,,,,538790.4247,2851357.293,571046.417,2916720.805
3187,2004, ,26.453567,-80.282867,lox,0,0,0,0,,0,2,0,0,0,,0,0,,,,,,,,530749.3147,2859196.957,571451.7369,2926020.501
3074,2004, ,26.429083,-80.270783,lox,0,0,0,0,,0,2,0,0,0,,0,0,,,,,,,,575714.1387,2929284.253,572712.3732,2923409.44
2864,2004, ,26.513167,-80.269817,lox,0,0,0,0,,0,2,0,0,0,,0,0,,,,,,,,575477.3109,2924357.669,572707.4227,2932831.442
3141,2004, ,26.447167,-80.2574,lox,0,0,0,0,,0,2,0,0,0,,0,0,,,,,,,,573207.1135,2918345.025,574038.9501,2925365.066
3142,2004, ,26.445033,-80.257317,lox,0,0,0,0,,0,2,0,0,0,,0,0,,,,,,,,537272.5756,2862176.207,573975.895,2925183.629
3162,2004, ,26.450267,-80.242283,lox,0,0,0,0,,0,2,0,0,0,,0,0,,,,,,,,521545.3789,2851055.782,575540.4745,2925772.116
1860,2004, ,25.973083,-80.65415,lox,0,0,0,0,,0,3,0,0,0,,0,0,,,,,,,,519416.0472,2877075.91,534634.0639,2872749.253
3343,2004, ,26.488267,-80.363217,lox,0,0,0,0,,0,3,0,0,0,,0,0,,,,,,,,564500.5434,2926051.417,563436.3783,2929887.133
2593,2004, ,26.369917,-80.295,lox,0,0,0,0,,0,3,0,0,0,,0,0,,,,,,,,537428.6223,2880833.938,570333.402,2916843.06
3142,2004, ,26.445217,-80.258333,lox,0,0,0,0,,0,3,0,0,0,,0,0,,,,,,,,536281.5375,2866139.965,573975.895,2925183.629
3141,2004, ,26.446617,-80.2579,lox,0,0,0,0,,0,3,0,0,0,,0,0,,,,,,,,573258.5527,2917090.09,574038.9501,2925365.066
3154,2004, ,26.448583,-80.244917,lox,0,0,0,0,,0,3,0,0,0,,0,0,,,,,,,,517782.1268,2898897.175,575250.404,2925546.38
2596,2004, ,26.368867,-80.29695,lox,0,0,0,0,,0,4,0,0,0,,0,0,,,,,,,,537514.4508,2880905.838,570175.4567,2916735.095
3142,2004, ,26.44525,-80.257767,lox,0,0,0,0,,0,4,0,0,0,,0,0,,,,,,,,517024.3667,2867112.291,573975.895,2925183.629
3157,2004, ,26.446767,-80.246533,lox,0,0,0,0,,0,9,0,0,0,,0,0,,,,,,,,555904.5558,2912037.54,575132.9029,2925373.422
3171,2004, ,26.46065,-80.245217,lox,0,0,0,0,,0,12,0,0,0,,0,0,,,,,,,,535645.9686,2856117.681,575241.2101,2926920.382
1939,2004, ,25.98415,-80.666483,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,521488.2033,2881908.74,533387.7257,2873975.417
1856,2004, ,25.9721,-80.660967,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,520730.126,2877398.311,533937.7655,2872638.069
1940,2004, ,25.986633,-80.655533,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,519452.4612,2882187.947,534473.5932,2874231.138
3288,2004, ,26.483267,-80.3803,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,568819.4023,2916991.707,561762.9109,2929353.35
3114,2004, ,26.447167,-80.378117,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,537965.5231,2869112.692,561999.8272,2925356.152
3359,2004, ,26.502383,-80.375867,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,573488.3922,2925741.695,562230.2442,2931464.11
2884,2004, ,26.508467,-80.375167,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,573720.6247,2917709.323,562260.9282,2932146.862
3367,2004, ,26.478583,-80.367867,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,557484.1978,2926660.428,562992.0025,2928876.544
3344,2004, ,26.48985,-80.366533,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,564394.5015,2926322.241,563131.4486,2930089.144
3118,2004, ,26.443033,-80.360933,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,548637.7272,2848789.168,563715.3363,2924906.689
3339,2004, ,26.4988,-80.360667,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,574549.5126,2919576.625,563711.1353,2931083.302
3289,2004, ,26.483733,-80.354067,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,569700.2998,2917075.862,564316.5536,2929384.307
3292,2004, ,26.479483,-80.348217,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,568597.5679,2919301.701,564962.6971,2928950.074
3276,2004, ,26.469417,-80.347317,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,568669.5569,2917027.9,565090.2957,2927868.116
3228,2004, ,26.4648,-80.337883,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,533409.5999,2870408.854,566001.0838,2927329.118
2874,2004, ,26.51885,-80.332467,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,573904.8012,2917481.442,566474.9468,2933326.387
2901,2004, ,26.510067,-80.3322,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,564771.6144,2931590.694,566541.5284,2932345.629
2873,2004, ,26.515167,-80.32985,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,573921.6734,2917444.656,566772.7463,2932911.706
3274,2004, ,26.469333,-80.328633,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,575701.5078,2918630.494,566913.1651,2927817.475
2872,2004, ,26.515517,-80.325283,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,573992.0169,2917356.453,567227.6043,2932952.855
2870,2004, ,26.5212,-80.325067,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,573937.4652,2917300.76,567232.7197,2933552.81
2904,2004, ,26.504783,-80.321967,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,562644.9619,2924934.644,567564.2939,2931765.738
2905,2004, ,26.51015,-80.318367,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,569097.7855,2930136.572,567919.8788,2932362.067
2869,2004, ,26.516817,-80.318,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,574155.6966,2917224.485,567945.8744,2933105.235
3050,2004, ,26.4312,-80.313583,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,526579.489,2846548.595,568443.2808,2923620.44
2908,2004, ,26.5077,-80.310417,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,560766.657,2924358.977,568713.5205,2932094.945
3052,2004, ,26.4272,-80.30795,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,575010.2488,2922755.114,569007.3509,2923180.427
3055,2004, ,26.43185,-80.307667,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,533558.2717,2898960.541,569032.8009,2923695.591
2996,2004, ,26.4129,-80.307167,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,575245.5333,2927033.05,569093.9515,2921597.05
3053,2004, ,26.429233,-80.305683,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,575535.7481,2922899.635,569232.1957,2923406.81
2909,2004, ,26.504983,-80.303717,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,560766.657,2924358.977,569382.7942,2931797.624
2910,2004, ,26.506733,-80.303283,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,560766.657,2924358.977,569424.9906,2931991.682
2911,2004, ,26.509267,-80.3013,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,560766.657,2924358.977,569621.0667,2932273.413
2912,2004, ,26.509267,-80.3013,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,560766.657,2924358.977,569621.0667,2932273.413
2597,2004, ,26.367833,-80.297967,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,537514.4508,2880905.838,570035.3326,2916615.268
3089,2004, ,26.43795,-80.29575,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,519616.6113,2863408.237,570217.3887,2924377.646
3057,2004, ,26.4345,-80.295033,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,533558.2717,2898960.541,570290.9727,2923995.931
3059,2004, ,26.43095,-80.293617,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,568635.3188,2902202.976,570434.3218,2923603.523
2592,2004, ,26.368867,-80.29355,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,537428.6223,2880833.938,570478.7007,2916727.56
3058,2004, ,26.43325,-80.293083,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,568635.3188,2902202.976,570459.905,2923847.665
2918,2004, ,26.505833,-80.29295,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,572107.5,2934893.718,570455.2121,2931897.631
2786,2004, ,26.56535,-80.291617,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,554213.7489,2886760.381,570551.6329,2938490.292
3322,2004, ,26.501467,-80.291283,lox,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,574788.0612,2919997.124,570623.9977,2931414.984
