subject_id,project_id,workflow_id,subject_set_id,metadata,locations,classifications_count,retired_at,retirement_reason,created_at,updated_at
46550114,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536974.3496864343,2877035.3276733626,536990.4680614722,2877051.435309976],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_416.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":279}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/adbef63f-4a58-44c9-b6d7-c798f5409558.png""}",0,,,2020-06-11 19:01:49 UTC,2020-06-11 19:01:49 UTC
46550118,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536990.4573230478,2877003.112400136,537006.5649596612,2877019.2200367493],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_467.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":281}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2f9529ad-9f79-42a6-a06a-ff1ff582b304.png""}",0,,,2020-06-11 19:01:50 UTC,2020-06-11 19:01:50 UTC
46550126,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[537022.6725962746,2877035.3276733626,537038.7802328881,2877051.435309976],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_419.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":282}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9154814e-67bd-455b-8704-571b18cf86f5.png""}",0,,,2020-06-11 19:01:51 UTC,2020-06-11 19:01:51 UTC
46550131,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[537006.5649596612,2877083.650583203,537022.6725962746,2877099.7582198163],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_343.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":286}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ea24791b-91ca-483a-8e66-ab06808eb6ff.png""}",0,,,2020-06-11 19:01:52 UTC,2020-06-11 19:01:52 UTC
46550135,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536909.9191399806,2877244.7269493374,536926.026776594,2877260.8345859507],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_87.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":288}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/dd5ce1ad-20f4-4dd7-8e59-11dd1292677b.png""}",0,,,2020-06-11 19:01:53 UTC,2020-06-11 19:01:53 UTC
46550138,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[537038.7802328881,2876954.7894902956,537054.8878695015,2876970.897126909],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_545.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":290}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d5c3bbdb-b497-46a1-b6e7-f478180c328d.png""}",0,,,2020-06-11 19:01:53 UTC,2020-06-11 19:01:53 UTC
46550142,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[537022.6725962746,2877067.532208165,537038.7802328881,2877083.650583203],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_369.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":291}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6c287ec9-b0d9-4e98-b731-91296514048b.png""}",0,,,2020-06-11 19:01:54 UTC,2020-06-11 19:01:54 UTC
46550145,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536926.026776594,2877212.5116761103,536942.1344132074,2877228.6193127236],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_138.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":292}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b7cea168-7efd-43a9-90bf-d648df44ca2d.png""}",0,,,2020-06-11 19:01:55 UTC,2020-06-11 19:01:55 UTC
46550150,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536748.842773846,2876906.4558420307,536764.9504104594,2876922.5742170685],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_602.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":301}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/656d4aa9-066e-4a8a-94a1-d0ece6297bb5.png""}",0,,,2020-06-11 19:01:55 UTC,2020-06-11 19:01:55 UTC
46550152,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536942.1344132074,2877164.1887662704,536958.2420498208,2877180.2964028837],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_214.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":304}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/fb20b614-af5b-48ba-982b-f9614bad6105.png""}",0,,,2020-06-11 19:01:56 UTC,2020-06-11 19:01:56 UTC
46550156,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536942.1344132074,2877003.112400136,536958.2420498208,2877019.2200367493],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_464.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":306}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f7b4e72f-fdd4-404c-a451-98f36c7f1eae.png""}",0,,,2020-06-11 19:01:56 UTC,2020-06-11 19:01:56 UTC
46550160,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536813.2733202998,2877196.404039497,536829.3809569132,2877212.5116761103],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_156.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":307}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/361c763f-1832-4288-9ffc-49544e2c3e8f.png""}",0,,,2020-06-11 19:01:57 UTC,2020-06-11 19:01:57 UTC
46550163,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536861.5962301402,2877099.7582198163,536877.7038667536,2877115.8658564296],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_309.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":309}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6100fb8a-cb57-4768-82aa-62d54de0a824.png""}",0,,,2020-06-11 19:01:58 UTC,2020-06-11 19:01:58 UTC
46550167,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536764.9504104595,2876793.713124161,536781.058047073,2876809.8207607744],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_778.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":311}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/8b164314-f9cf-4e93-8ff8-7395ae1d0559.png""}",0,,,2020-06-11 19:01:58 UTC,2020-06-11 19:01:58 UTC
46550168,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536877.7038667536,2876970.897126909,536893.811503367,2876987.004763522],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_510.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":313}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/8aebcafa-cf73-4274-bc85-6fd57c5fd13c.png""}",0,,,2020-06-11 19:01:59 UTC,2020-06-11 19:01:59 UTC
46550175,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536845.4885935268,2877148.0811296566,536861.5962301402,2877164.18876627],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_233.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":315}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a561fac6-0b8a-4024-bccf-fd1ef58dd75c.png""}",0,,,2020-06-11 19:01:59 UTC,2020-06-11 19:01:59 UTC
46550179,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[537022.6725962746,2877099.7582198163,537038.7802328881,2877115.8658564296],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_319.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":321}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/851e9d14-280c-4c35-b18f-21ebb675dc7c.png""}",0,,,2020-06-11 19:02:00 UTC,2020-06-11 19:02:00 UTC
46550183,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536974.3496864343,2876922.5742170685,536990.4680614722,2876938.681853682],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_591.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":322}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9b9c5746-acdc-4141-8445-43d1e5cfdd72.png""}",0,,,2020-06-11 19:02:01 UTC,2020-06-11 19:02:01 UTC
46550189,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536861.5962301402,2876954.7894902956,536877.7038667536,2876970.897126909],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_534.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":323}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ee45f995-986d-4c07-bd78-9a5cf8b2fd8e.png""}",0,,,2020-06-11 19:02:03 UTC,2020-06-11 19:02:03 UTC
46550193,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[537070.995506115,2876970.897126909,537087.1031427284,2876987.004763522],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_522.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":325}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/25fc02c6-295d-4503-9097-2e642da1f5d3.png""}",0,,,2020-06-11 19:02:04 UTC,2020-06-11 19:02:04 UTC
46550195,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536893.811503367,2876938.681853682,536909.929878405,2876954.789490295],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_561.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":326}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7ef45b71-008c-4fa1-92bb-b6f219285a3d.png""}",0,,,2020-06-11 19:02:04 UTC,2020-06-11 19:02:04 UTC
46550200,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[537006.5649596612,2876954.7894902956,537022.6725962746,2876970.897126909],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_543.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":327}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3ef75e77-b0bd-462d-b32b-9e1bf0792bf6.png""}",0,,,2020-06-11 19:02:05 UTC,2020-06-11 19:02:05 UTC
46550205,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536942.1344132074,2877148.0811296566,536958.2420498208,2877164.18876627],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_239.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":330}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/94a9cd3e-bb5f-404a-a664-0c4aecaee72f.png""}",0,,,2020-06-11 19:02:05 UTC,2020-06-11 19:02:05 UTC
46550207,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536893.811503367,2877131.9734930433,536909.929878405,2877148.0811296566],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_261.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":331}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e581ff12-6f4d-46c1-9752-6a674aaae5d3.png""}",0,,,2020-06-11 19:02:06 UTC,2020-06-11 19:02:06 UTC
46550211,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[537038.7802328881,2876922.5742170685,537054.8878695015,2876938.681853682],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_595.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":336}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/48050841-e2a8-4080-a480-f907dd7bf6ef.png""}",0,,,2020-06-11 19:02:07 UTC,2020-06-11 19:02:07 UTC
46550213,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[537087.1031427284,2876938.681853682,537103.2107793419,2876954.789490295],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_573.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":337}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/72a1a253-88d7-4660-816f-35a164d0074d.png""}",0,,,2020-06-11 19:02:07 UTC,2020-06-11 19:02:07 UTC
46550220,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536861.5962301402,2877196.404039497,536877.7038667536,2877212.5116761103],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_159.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":338}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/90c374a8-26f7-41ff-a9fe-8491a4323287.png""}",0,,,2020-06-11 19:02:08 UTC,2020-06-11 19:02:08 UTC
46550223,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536958.2420498208,2877164.1887662704,536974.3496864343,2877180.2964028837],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_215.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":339}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b2a84711-c97c-447b-b6ba-b5d7f39508aa.png""}",0,,,2020-06-11 19:02:09 UTC,2020-06-11 19:02:09 UTC
46550225,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536877.7038667536,2876954.7894902956,536893.811503367,2876970.897126909],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_535.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":341}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f396bc8a-1d0c-409b-a966-b9232e83450d.png""}",0,,,2020-06-11 19:02:09 UTC,2020-06-11 19:02:09 UTC
46550228,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536813.2733202998,2877115.86585643,536829.3809569132,2877131.9734930433],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_281.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":342}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b96a4e77-0885-4383-b32f-f935d57dbbf3.png""}",0,,,2020-06-11 19:02:10 UTC,2020-06-11 19:02:10 UTC
46550230,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536909.9191399806,2876938.681853682,536926.026776594,2876954.789490295],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_562.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":343}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6ef03c73-3454-449e-a699-6d3e5945dd76.png""}",0,,,2020-06-11 19:02:11 UTC,2020-06-11 19:02:11 UTC
46550233,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536926.026776594,2877180.2964028837,536942.1344132074,2877196.404039497],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_188.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":347}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/80279458-e25b-4c8b-93db-a584a3f252fb.png""}",0,,,2020-06-11 19:02:11 UTC,2020-06-11 19:02:11 UTC
46550238,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536990.4573230478,2877228.6085742996,537006.5649596612,2877244.7269493374],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_117.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":348}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d2bea2cb-80d2-4a68-9608-a04927d5310b.png""}",0,,,2020-06-11 19:02:12 UTC,2020-06-11 19:02:12 UTC
46550241,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536861.5962301402,2877228.6085742996,536877.7038667536,2877244.7269493374],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_109.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":351}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/efb88f75-882f-4ed7-a43e-8ef42db2a858.png""}",0,,,2020-06-11 19:02:12 UTC,2020-06-11 19:02:12 UTC
46550248,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536893.811503367,2877164.1887662704,536909.929878405,2877180.2964028837],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_211.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":352}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/96367df2-fa77-437f-86d0-92f6fdd7d1fd.png""}",0,,,2020-06-11 19:02:13 UTC,2020-06-11 19:02:13 UTC
46550250,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536845.4885935268,2877180.2964028837,536861.5962301402,2877196.404039497],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_183.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":354}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/5d15835d-a468-44a7-8b5d-89d77eb43c8e.png""}",0,,,2020-06-11 19:02:14 UTC,2020-06-11 19:02:14 UTC
46550254,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536845.4885935268,2877196.404039497,536861.5962301402,2877212.5116761103],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_158.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":355}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/758247c2-39af-4df8-94be-9d06334ff62d.png""}",0,,,2020-06-11 19:02:15 UTC,2020-06-11 19:02:15 UTC
46550259,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536893.811503367,2877293.049859178,536909.929878405,2877309.157495791],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_11.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":356}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c0f0005b-5898-4893-86b4-c480a3f7577e.png""}",0,,,2020-06-11 19:02:16 UTC,2020-06-11 19:02:16 UTC
46550263,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536748.842773846,2876890.3589438414,536764.9504104594,2876906.4665804547],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_627.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":357}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2e8b24d3-3232-47fc-9ae2-958db67fd125.png""}",0,,,2020-06-11 19:02:16 UTC,2020-06-11 19:02:16 UTC
46550265,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536877.7038667536,2877035.3276733626,536893.811503367,2877051.435309976],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_410.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":358}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2eedab2f-2cef-4762-8a9b-22d8658df209.png""}",0,,,2020-06-11 19:02:17 UTC,2020-06-11 19:02:17 UTC
46550269,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536974.3496864343,2877003.112400136,536990.4680614722,2877019.2200367493],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_466.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":359}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/705c0740-8e51-4770-aefd-7e6e195e9aea.png""}",0,,,2020-06-11 19:02:18 UTC,2020-06-11 19:02:18 UTC
46550273,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536893.811503367,2877083.650583203,536909.929878405,2877099.7582198163],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_336.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":366}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/56c7ca64-c629-4dda-81a4-a279cb66003d.png""}",0,,,2020-06-11 19:02:18 UTC,2020-06-11 19:02:18 UTC
46550285,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536958.2420498208,2877035.3276733626,536974.3496864343,2877051.435309976],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_415.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":367}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b07189a1-650a-47ff-a1b0-91e1dd0e1fa1.png""}",0,,,2020-06-11 19:02:21 UTC,2020-06-11 19:02:21 UTC
46550289,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536909.9191399806,2877019.2200367493,536926.026776594,2877035.3276733626],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_437.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":372}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3fa01cf2-ba03-4d31-8144-72ad6a295ace.png""}",0,,,2020-06-11 19:02:21 UTC,2020-06-11 19:02:21 UTC
46550295,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536942.1344132074,2877035.3276733626,536958.2420498208,2877051.435309976],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_414.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":374}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ba451155-c813-4f36-a988-9221754e5e18.png""}",0,,,2020-06-11 19:02:22 UTC,2020-06-11 19:02:22 UTC
46550299,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536909.9191399806,2877051.435309976,536926.026776594,2877067.542946589],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_387.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":375}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/857fcfd1-c592-4dbf-b44f-d9572b13ba22.png""}",0,,,2020-06-11 19:02:23 UTC,2020-06-11 19:02:23 UTC
46550303,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536764.9504104595,2877180.2964028837,536781.058047073,2877196.404039497],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_178.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":376}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a9b3c0ce-f6d6-4469-8203-1d2744014435.png""}",0,,,2020-06-11 19:02:23 UTC,2020-06-11 19:02:23 UTC
46550308,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536716.6275006192,2877164.1887662704,536732.7351372326,2877180.2964028837],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_200.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":379}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2b80c330-fa8e-490a-ae65-77e4b6f171d6.png""}",0,,,2020-06-11 19:02:24 UTC,2020-06-11 19:02:24 UTC
46550310,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[536893.811503367,2877019.2200367493,536909.929878405,2877035.3276733626],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_436.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":380}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/621e6577-9a2d-4c7a-9cc0-95723210c4bc.png""}",0,,,2020-06-11 19:02:24 UTC,2020-06-11 19:02:24 UTC
46550315,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[537087.1031427284,2877019.2200367493,537103.2107793419,2877035.3276733626],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_448.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":381}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/640b22d8-d324-44f2-b719-81d75b3f01e2.png""}",0,,,2020-06-11 19:02:25 UTC,2020-06-11 19:02:25 UTC
46550317,10951,,84976,"{""crs"":32617,""site"":""Joule_03_24_2020"",""bounds"":[537022.6725962746,2877051.435309976,537038.7802328881,2877067.542946589],""filename"":""/orange/ewhite/everglades/Zooniverse//Joule_03_24_2020/Joule_03_24_2020_projected_394.png"",""resolution"":[0.010738424408964376,0.010738424408964376],""subject_reference"":382}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/23365dda-1cec-4c00-8bab-0d1d1bf04e0a.png""}",0,,,2020-06-11 19:02:26 UTC,2020-06-11 19:02:26 UTC
